公司全名,公司简称,公司规模,融资阶段,区域,职位名称,工作经验,学历要求,工资,职位福利
上海彩亿信息技术有限公司,有鱼金融科技,500-2000人,不需要融资,徐汇区,Python开发,3-5年,本科,14k-26k,"行业前三,亿级平台,极客团队,无限发挥"
上海海万信息科技股份有限公司,海万科技,500-2000人,不需要融资,浦东新区,Python/R程序开发,3-5年,本科,13k-18k,"年底双薪,节日礼金,体检旅游,五险一金"
力扣信息科技（上海）有限公司,LeetCode 领扣网络,15-50人,未融资,普陀区,后端开发工程师 (Django）,3-5年,本科,18k-29k,"年底双薪,绩效奖励,工作环境优,扁平式管理"
无锡华云数据技术服务有限公司,华云数据,500-2000人,D轮及以上,杨浦区,00850-研发工程师（Go/Python）,3-5年,大专,15k-25k,特别好
杭州嘉云数据科技有限公司,Club Factory,150-500人,C轮,西湖区,数据开发专家 (Python),1-3年,本科,10k-20k,"弹性工作,周末双休"
北京慕华信息科技有限公司,学堂在线,150-500人,B轮,海淀区,Python工程师,5-10年,硕士,25k-40k,"五险一金,交通补,免费早餐,定期体检"
维我软件（上海）有限公司北京分公司,Veeva,500-2000人,上市公司,朝阳区,高级Python工程师,5-10年,本科,25k-35k,纽交所上市 美资 生命科学 股票
北京小龙虾科技有限公司,聚宽 JoinQuant,50-150人,B轮,朝阳区,python研发工程师,1-3年,本科,20k-25k,"扁平化管理,免费中午餐,下午茶零食,六险一金"
上海彩亿信息技术有限公司,有鱼金融科技,500-2000人,不需要融资,徐汇区,python开发工程师,3-5年,大专,15k-25k,"亿级平台,准上市,极客文化,不加班"
上海道客网络科技有限公司,DAOCLOUD,150-500人,B轮,杨浦区,Python开发工程师,3-5年,本科,20k-40k,"15天年假,5天病假,年终多薪,公司前景"
北京原点创兴医疗网络技术有限公司,北京原点创兴医疗网络技术有限公司,50-150人,未融资,桥西区,python工程师,5-10年,大专,6k-8k,五险一金提供住宿美味午餐员工旅游带薪年假
北京币世界网络科技有限公司,币世界,150-500人,A轮,朝阳区,python工程师,3-5年,本科,17k-34k,"地铁周边,零食水果,福利优厚,五险一金"
青岛迅联网络科技有限公司,迅联网络,少于15人,天使轮,黄岛区,python工程师,3-5年,大专,5k-10k,"团队好,领导好,公司好,牛人多"
北京小川在线网络技术有限公司,最右,150-500人,B轮,海淀区,高级后端开发工程师（Python方向）,不限,本科,25k-50k,技术驱动产品、技术氛围浓厚、高薪高股
联想（北京）有限公司,联想集团,2000人以上,上市公司,海淀区,python开发工程师（）,1-3年,本科,15k-25k,带薪年假
北京果壳互动科技传媒有限公司,果壳网,150-500人,C轮,朝阳区,高级Python开发工程师,3-5年,本科,20k-40k,"八险一金,免费三餐,不加班,弹性工作"
竹间智能科技（上海）有限公司,竹间智能科技(上海)有限公司,150-500人,B轮,徐汇区,Python 开发工程师,不限,本科,20k以上,发展空间大 期权激励 弹性工作
小小黛朵（北京）科技有限公司,花生米富,150-500人,B轮,海淀区,python高级工程师,5-10年,本科,25k-30k,"团队氛围好,高速发展,福利多多"
北京慕华信息科技有限公司,学堂在线,150-500人,B轮,海淀区,Python开发工程师,3-5年,本科,15k-25k,股票期权，五险一金，交补餐补，零食水果
厦门游天科技有限公司,游天科技,15-50人,未融资,思明区,Python工程师,1-3年,大专,7k-12k,年终双薪、多次调薪、五险一金
广东众图互联网工程设计有限公司,众图互联,50-150人,不需要融资,南海区,Python开发工程师,1-3年,本科,9k-15k,"前沿科技,人工智能"
上海彩亿信息技术有限公司,有鱼金融科技,500-2000人,不需要融资,徐汇区,Python开发,3-5年,本科,15k-30k,"亿级平台,准上市,极客文化,不加班"
深圳市紫川软件有限公司,紫川软件,500-2000人,不需要融资,南山区,python工程师,1-3年,本科,8k-14k,周末双休 免费体检 员工旅游 五险一金
四川快单手软件技术有限公司,快单手,150-500人,未融资,旌阳区,python,1-3年,不限,6k-7k,弹性工作，不加班。环境好
青岛思途共享科技信息服务有限公司,思途教育,50-150人,未融资,城阳区,python,3-5年,本科,10k-15k,高薪诚聘～双休无加班、六险一金、餐补、
上海洛书投资管理有限公司,DFC,50-150人,不需要融资,浦东新区,Junior Python Developer,应届毕业生,本科,15k-20k,五险二金，商业保险，带薪年假，免费餐饮
北京合志可成科技有限公司,北京合志可成科技有限公司,150-500人,不需要融资,海淀区,python,3-5年,本科,20k-35k,团队优秀，技术深耕
北京棕榈创想科技有限公司,PALMAX,50-150人,A轮,海淀区,Python开发工程师,3-5年,本科,15k-25k,"14薪,技术新,大牛多,年度体检"
盛和（北京）资讯科技有限公司,盛和资讯,15-50人,A轮,西城区,Python算法工程师（初中级）,1-3年,本科,15k-25k,"高收入,热门领域,发展前景"
北京智者天下科技有限公司,知乎,500-2000人,D轮及以上,海淀区,资深Python开发,5-10年,本科,30k-45k,"三餐,健身房,mac"
北京爱选信息科技有限公司,爱选科技,少于15人,天使轮,朝阳区,Python开发工程师,3-5年,本科,15k-25k,"金融科技类,公司氛围好"
路书（北京）科技有限公司,路书,50-150人,A轮,朝阳区,python研发工程师,3-5年,本科,18k-30k,"期权分享,高颜值产品,年度旅游,弹性工作制"
北京慕华信息科技有限公司,学堂在线,150-500人,B轮,海淀区,Python工程师,3-5年,本科,15k-25k,"五险一金,绩效奖金,免费早餐,交补餐补"
成都锐思卓创企业管理咨询有限公司,锐思卓创,50-150人,不需要融资,高新技术产业开发区,Python开发工程师,应届毕业生,本科,1k-2k,团队氛围好
上海谷露软件有限公司,谷露软件,50-150人,A轮,黄浦区,python工程师,不限,不限,20k-40k,"奖金,包两餐,期权,不加班"
宁波乐普信息科技有限公司,乐普科技,15-50人,不需要融资,鄞州区,Python开发工程师,1-3年,大专,5k-10k,"工程师文化,有师傅带,五险一金"
北京小龙虾科技有限公司,聚宽 JoinQuant,50-150人,B轮,朝阳区,python工程师,不限,本科,15k-25k,"免费中晚餐,下午茶,六险一金,扁平化管理"
上海彩亿信息技术有限公司,有鱼金融科技,500-2000人,不需要融资,徐汇区,Python开发,1-3年,本科,14k-25k,"亿级用户,薪资福利好,晋升空间大"
厦门渊亭信息科技有限公司,渊亭信息科技,15-50人,天使轮,思明区,Python工程师,不限,不限,8k-16k,"股权激励,弹性工作,人工智能,数据智能"
智线云科技（北京）有限公司,ZingFront智线,50-150人,A轮,广阳区,Python中级工程师,1-3年,本科,8k-15k,"五险一金,补充医疗险,房租补贴,带薪年假"
南京擎盾信息科技有限公司,南京擎盾,150-500人,A轮,雨花台区,python后端,3-5年,本科,8k-16k,"五险一金,定期体检,周末双休,节日福利"
北京火币天下网络技术有限公司,火币网,150-500人,A轮,海淀区,高级python开发工程师,3-5年,本科,20k-35k,"六险一金,午餐补助,下午茶,区块链行业"
维我软件（上海）有限公司北京分公司,Veeva,500-2000人,上市公司,朝阳区,高级Python开发工程师,5-10年,本科,25k-35k,纽交所上市 美资 生命科学 股票
上海谷途旅游有限公司江西分公司,环球房车,15-50人,未融资,新建区,python,1-3年,大专,8k-12k,五险一金，餐补，朝九晚六，多次加薪
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,Python 研发工程师,3-5年,本科,25k-45k,六险一金，高薪期权，弹性工作，免费三餐，租房补贴，带薪休假，扁平管理，职业大牛，晋升空间
石家庄佳诚网络技术有限公司,佳诚网络,50-150人,未融资,裕华区,python开发工程师,1-3年,大专,6k-9k,"五险一金,带薪年假,定期体检,不加班"
北京旷视科技有限公司,Face++,500-2000人,C轮,海淀区,高级Python开发工程师,3-5年,本科,25k-50k,大牛多
杭州艾耕科技有限公司,艾耕科技,50-150人,A轮,西湖区,Python开发工程师,1-3年,本科,10k-20k,"AI,技术大牛,年轻无极限,领导nic"
南京价公信息技术有限公司,公平价,50-150人,A轮,玄武区,Python,不限,本科,7k-14k,晨兴A轮投资 2013年创业邦100强
大连允执科技有限公司,允执科技,15-50人,未融资,沙河口区,Python开发工程师,1-3年,不限,7k-14k,"区块链,人工智能"
上海懿天网络科技有限公司,Versa,15-50人,A轮,徐汇区,Python研发工程师,1-3年,不限,15k-25k,"AI,扁平化,弹性工作,交通方便"
北京百乘金科科技有限公司,百乘集团,2000人以上,上市公司,朝阳区,Python量化系统工程师,3-5年,本科,20k-40k,"五险一金,绩效奖金,餐补,带薪年假"
互道信息技术（上海）有限公司,NextTao 互道信息,50-150人,B轮,浦东新区,架构师(Python技术架构),5-10年,本科,20k-40k,"技术前沿,大数据平台,人工智能,商业+技术"
北京智者天下科技有限公司,知乎,500-2000人,D轮及以上,海淀区,Python开发,1-3年,本科,20k-40k,"三餐,健身房,mac"
厦门悠易互享网络科技有限公司,悠易互享,50-150人,未融资,思明区,python工程师,1-3年,不限,7k-14k,"双休,氛围好,环境佳"
北京慕华信息科技有限公司,学堂在线,150-500人,B轮,海淀区,Python工程师,3-5年,本科,15k-25k,来吧，与技术大牛过招吧！
北京优虎商务服务有限公司,老虎集团,150-500人,C轮,朝阳区,Python开发工程师,1-3年,本科,20k-40k,"六险一金,超多假期"
小小黛朵（北京）科技有限公司,花生米富,150-500人,B轮,海淀区,python工程师,3-5年,大专,16k-20k,九险一金
天津开发区先特网络系统有限公司,先特网络,150-500人,未融资,南开区,python工程师,5-10年,本科,10k-20k,年底双薪 绩效奖金
北京爱唯光石信息技术有限公司,ivtime,15-50人,A轮,江宁区,Python开发工程师,3-5年,本科,20k-30k,"扁平化管理,公司氛围好"
杭州美登科技股份有限公司,美登科技,15-50人,不需要融资,拱墅区,Python Web 后端研发工程师,1-3年,本科,15k-30k,"六险二金,技术大神带,午餐补助,扁平化管理"
上海昌投网络科技有限公司,长投网,50-150人,A轮,浦东新区,python实习生,应届毕业生,本科,3k-4k,"氛围轻松,人性化管理,带薪年假,年终奖"
珠海轼域网络科技有限公司,轼域科技,15-50人,A轮,,Python开发工程师,1-3年,不限,8k-15k,弹性工作、与国外大型企业合作、晋升机会大
杭州艾耕科技有限公司,艾耕科技,50-150人,A轮,西湖区,python开发工程师,3-5年,本科,15k-25k,"AI,不打卡,青春无极限,领导nic"
宁波新希望信息技术有限公司,新希望软件,50-150人,未融资,鄞州区,Python,3-5年,本科,10k-15k,出国机会，上升空间，踏实做事，靠谱
广州影子控股股份有限公司,影子控股,150-500人,不需要融资,南山区,Python 后台研发工程师（深圳公司）,5-10年,本科,20k-40k,硅谷大牛 14薪 年终奖 双休
北京任学教育科技有限公司,任学教育,15-50人,未融资,思明区,python工程师,3-5年,大专,10k-20k,高薪
北京蚂蜂窝网络科技有限公司,马蜂窝,500-2000人,D轮及以上,朝阳区,python开发工程师 (MJ000414),1-3年,本科,20k-30k,"免费早午饭,免费班车,年度旅游,六险一金"
智线云科技（北京）有限公司,ZingFront智线,50-150人,A轮,朝阳区,Python中级工程师,3-5年,本科,15k-25k,"六险一金,晋升空间大,超长年假,团队氛围好"
广州华微明天软件技术有限公司,华微明天,150-500人,A轮,东莞市市辖区,Python开发工程师,1-3年,本科,10k-15k,"带薪年假,员工旅游,定期体检,团队氛围好"
北京智融时代信息技术有限公司,智融集团,150-500人,C轮,海淀区,高级Python开发工程师,3-5年,本科,25k-40k,"优秀团队,工场项目,六险一金,金融科技"
北京国双科技有限公司,Gridsum 国双,500-2000人,上市公司,海淀区,高级Python研发工程师（DevOps经验优先）,3-5年,本科,15k-25k,"上市公司,大数据企业,年终奖金,带薪年假"
南京青花瓷软件科技有限公司,南京青花瓷软件,15-50人,不需要融资,雨花台区,Python/Openstack开发工程师,3-5年,本科,12k-18k,"带薪年假,加班调休,加班费,每年旅游"
众安在线财产保险股份有限公司,众安保险,2000人以上,上市公司,黄浦区,python开发工程师,3-5年,本科,20k-40k,上市公司 弹性工作制
广东分子资产管理股份有限公司,分子资产,15-50人,未融资,天河区,python量化交易员,1-3年,大专,10k-20k,"双休,14薪,绩效,奖金"
图玛深维医疗科技（北京）有限公司,图玛深维,150-500人,B轮,工业园区,python工程师,1-3年,本科,10k-20k,超长带薪年假 五险一金 地铁周边
上海辰沅金融信息服务有限公司,辰沅金融,15-50人,A轮,浦东新区,Python开发工程师,1-3年,本科,13k-26k,"公司环境好,牛人聚集地,扁平化管理,晋升空间大"
迪原创新（北京）科技有限公司南京分公司,Dilato,150-500人,未融资,雨花台区,Python开发工程师-NJ,1-3年,本科,9k-14k,双休
北京融联世纪信息技术有限公司,融360,500-2000人,D轮及以上,海淀区,Python研发工程师,5-10年,本科,20k-40k,"优质团队,福利待遇"
北京凌云雀科技有限公司,灵雀云,150-500人,B轮,海淀区,Python,不限,本科,13k-25k,"前沿科技,靠谱团队,工程师文化,H1B计划"
西安斯达尔网络科技有限公司,Star.Store,15-50人,不需要融资,高新技术产业开发区,Python工程师,3-5年,大专,8k-16k,"弹性工作,社保,节日福利,年度体检"
上海辰沅金融信息服务有限公司,辰沅金融,15-50人,A轮,浦东新区,Python开发工程师,1-3年,本科,13k-26k,"公司环境好,牛人聚集地,扁平化管理,晋升空间大"
悦视光合科技（大连）有限公司,悦视光合科技,15-50人,不需要融资,沙河口区,后端研发工程师 - Python/大数据,不限,本科,10k-16k,六险一金 绩效奖金 年终奖 述职机制
深圳市环球易购电子商务有限公司,环球易购,2000人以上,上市公司,南山区,高级python开发工程师,3-5年,大专,15k-25k,上市公司
上海优梦信息科技有限公司,优梦,50-150人,B轮,杨浦区,Python开发工程师,1-3年,本科,10k-20k,弹性工作制、五险一金、餐补、全勤奖
上海海万信息科技股份有限公司,海万科技,500-2000人,不需要融资,福田区,python 工程师,3-5年,本科,10k-20k,"年终奖,带薪年假,周末双休,五险一金"
四川长虹电器股份有限公司,四川长虹电器股份有限公司,2000人以上,上市公司,高新区,python工程师,3-5年,本科,8k-15k,"五险一金,年终奖,项目奖"
北京小度互娱科技有限公司,百度视频,150-500人,B轮,海淀区,Python开发工程师,3-5年,本科,15k-25k,"团队优秀,福利优厚"
深圳云天励飞技术有限公司,云天励飞,500-2000人,A轮,福田区,Python开发工程师(J10047),3-5年,不限,15k-25k,人工智能
上海一起作业信息科技有限公司,一起科技,500-2000人,D轮及以上,朝阳区,python高级开发工程师（技术）,3-5年,本科,25k-50k,"独角兽,待遇好"
北京国富如荷网络科技有限公司,经管之家（原人大经济论坛）,50-150人,天使轮,朝阳区,Python工程师,3-5年,本科,16k-28k,C轮 全额六险一金、14薪
深圳云译科技有限公司,深圳云译科技有限公司,150-500人,未融资,思明区,python开发工程师,1-3年,不限,8k-15k,薪资
上海基分文化传播有限公司,趣头条,500-2000人,上市公司,海淀区,Python开发,3-5年,本科,20k-40k,"六险一金,年假,上市公司,大平台"
嘉兴墨芷电子商务有限公司,嘉兴墨芷电子商务有限公司,50-150人,不需要融资,南湖区,python开发,不限,本科,4k-8k,学习晋升空间大 环境好
北京小龙虾科技有限公司,聚宽 JoinQuant,50-150人,B轮,朝阳区,Python,3-5年,本科,40k-60k,"免费中晚餐,下午茶,六险一金,扁平化管理"
上海海知智能科技有限公司,海知智能,50-150人,A轮,南山区,Python开发实习生,应届毕业生,本科,3k-4k,"技术大牛,实习待遇高,提升迅速"
杭州海适云承科技有限公司,海适云承,50-150人,天使轮,张家港市,python开发工程师,1-3年,大专,5k-8k,午餐，法定节假日
上海彩亿信息技术有限公司,有鱼金融科技,500-2000人,不需要融资,徐汇区,Python开发,3-5年,本科,13k-26k,"行业前三,亿级平台"
北京智者天下科技有限公司,知乎,500-2000人,D轮及以上,海淀区,Python 3 开发 (MJ000552),1-3年,本科,20k-35k,"三餐,健身房,mac"
河南中维电子科技股份有限公司,中维股份,50-150人,不需要融资,郑东新区,Python开发工程师,3-5年,本科,8k-12k,"五险一金,双休"
广州酷码教育咨询有限公司,广州酷码教育咨询有限公司,150-500人,A轮,天河区,Python讲师/助教,不限,大专,5k-8k,"五险一金,创业公司,节日福利,绩效奖金"
北京宏链科技有限公司,宏链科技,50-150人,不需要融资,海淀区,Python高级开发工程师,3-5年,本科,18k-36k,"团队技术强,发展空间大,人工智能"
苏州光格设备有限公司,苏州光格,150-500人,不需要融资,吴中区,Python开发工程师,应届毕业生,本科,9k-15k,"Odoo,OpenE,大数据"
北京数美时代科技有限公司,数美,150-500人,B轮,朝阳区,python研发工程师,1年以下,硕士,15k-30k,"飞速发展,技术氛围浓,待遇好,发展快"
上海拍拍贷金融信息服务有限公司,拍拍贷,2000人以上,上市公司,浦东新区,Python工程师,3-5年,本科,20k-35k,"团队年轻,带薪年假,弹性工作,多次调薪"
佛山青藤信息科技有限公司,青藤科技,少于15人,不需要融资,南海区,PYTHON工程师,1-3年,本科,7k-14k,"不同的研发,不同的思路,不同的创新"
便利蜂商贸有限公司,便利蜂,2000人以上,不需要融资,朝阳区,python工程师(J11548),3-5年,本科,25k-40k,五险一金
舟山观一教育咨询有限公司,观一教育,50-150人,不需要融资,小店区,Python工程师,不限,大专,6k-8k,"年轻团体,氛围好,前景好,待遇好"
上海海万信息科技股份有限公司,海万科技,500-2000人,不需要融资,浦东新区,python,3-5年,本科,8k-15k,"五险一金,过节福利,生日礼金,旅游、体检"
众安在线财产保险股份有限公司,众安保险,2000人以上,上市公司,黄浦区,Python开发工程师,3-5年,本科,16k-26k,"福利待遇好,上市公司,晋升机会多,扁平化管理"
北京优虎商务服务有限公司,老虎集团,150-500人,C轮,朝阳区,python开发工程师,3-5年,本科,20k-35k,面议
北京数美时代科技有限公司,数美,150-500人,B轮,朝阳区,python研发工程师,1年以下,硕士,15k-30k,"飞速发展,技术氛围浓,大牛担任导"
北京完美创意科技有限公司,更美APP,150-500人,D轮及以上,朝阳区,Python高级研发工程师,3-5年,本科,25k-45k,"弹性时间,技术大牛,年度旅游,福利齐全"
北京博美科技有限公司,博美科技,150-500人,未融资,朝阳区,python开发工程师,3-5年,不限,40k-80k,弹性工作；保底15薪，择优给到原始期权
杭州艾耕科技有限公司,艾耕科技,50-150人,A轮,西湖区,Python开发工程师,应届毕业生,本科,10k-20k,"AI,技术大牛,美女如云,领导nic"
深圳市立新出行信息技术有限公司,立新出行,50-150人,不需要融资,宝安区,Python后台开发工程师,3-5年,本科,25k-35k,"周末双休,五险一金,自助零食,领导好"
上海游族信息技术有限公司,游族网络,500-2000人,上市公司,徐汇区,资深python开发工程师,3-5年,不限,15k-25k,"工作氛围好,发展空间大,专业培训,各种团建"
智线云科技（北京）有限公司,ZingFront智线,50-150人,A轮,朝阳区,高级Python工程师,3-5年,本科,15k-25k,"带薪年假,福利多,办公环境好,团队氛围好"
北京超盟数据科技有限公司,超盟数据,50-150人,A轮,朝阳区,Python开发工程师（应用方向）,3-5年,本科,20k-40k,新零售，人工智能，六险一金，周末双休
赤子城网络技术（北京）有限公司,赤子城,150-500人,D轮及以上,朝阳区,中高级Python开发工程师（广告方向）,3-5年,本科,20k-30k,"七险一金,8天年假,团队氛围好,学习空间大"
北京智合大方科技有限公司,客知音,15-50人,A轮,东城区,Python（语音智能）,1年以下,本科,20k-40k,人工智能；技术驱动；大牛带队；福利多多
北京优趣天下信息技术有限公司,优趣工作室,15-50人,未融资,西乡塘区,Python开发工程师,1-3年,本科,4k-8k,"创业,极客,技术驱动"
湖南竞网智赢网络技术有限公司,竞网,500-2000人,不需要融资,岳麓区,Python运维工程师,3-5年,大专,9k-12k,13薪
东方财富信息股份有限公司,东方财富,2000人以上,上市公司,徐汇区,运维开发工程师（python）,3-5年,本科,13k-16k,五险一金 公司氛围 发展前景 员工福利
北京旷视科技有限公司,Face++,500-2000人,C轮,海淀区,Python工程师,1-3年,本科,20k-40k,"技术驱动,极客氛围,大牛团队"
人人贷商务顾问（北京）有限公司,人人贷,2000人以上,A轮,海淀区,Python开发高级工程师,3-5年,本科,30k-60k,"五险一金,节假日礼金,竞争力薪酬"
北京摩尔妈咪网络科技有限公司,摩尔妈妈,15-50人,A轮,朝阳区,高级python开发工程师,3-5年,本科,15k-30k,"大牛带队,注重成长,季度奖金,免费午餐"
心灵失重（北京）科技有限公司,糗事百科,150-500人,A轮,南山区,Python,3-5年,本科,15k-30k,老司机来开车
混沌时代（北京）教育科技有限公司,混沌大学,150-500人,不需要融资,海淀区,python后台工程师,3-5年,本科,20k-40k,"弹性工作,六险一金,学习氛围,绩效奖金"
万兴科技股份有限公司,万兴科技股份有限公司,150-500人,上市公司,南山区,Python开发工程师,3-5年,本科,15k-20k,"在线高并发,技术难度大,运维要求高"
上海德拓信息技术股份有限公司成都分公司,DATATOM,150-500人,B轮,高新区,python研发工程师,3-5年,本科,14k-22k,五险一金，工作餐，下午茶，部门旅游
深圳市前海汇流信息科技有限公司,前海汇流,50-150人,A轮,南山区,Python研发工程师,1-3年,本科,10k-20k,"高薪假多,5天7小时,土豪奖金,境外旅游"
昆山百诺信息科技有限公司,百诺,150-500人,未融资,昆山市,Python开发工程师,1-3年,大专,10k-15k,大平台 做五休二 有竞争力的薪资福利
西安智园软件开发管理有限公司,Wisdom Garden,50-150人,A轮,高新技术产业开发区,Python高级工程师,5-10年,不限,13k-26k,弹性扁平 福利棒 大牛同你一起飞
北京众安天下科技有限公司,众安天下 allsec,15-50人,天使轮,海淀区,Python开发工程师,3-5年,本科,20k-30k,"五险一金,带薪年假,免费体检,零食管饱"
上海齐家网信息科技股份有限公司,齐家网,2000人以上,上市公司,嘉定区,高级Python开发工程师,3-5年,大专,15k-30k,行业发展前景好 公司行业领先 晋升机会多
赤子城网络技术（北京）有限公司,赤子城,150-500人,D轮及以上,朝阳区,python开发,3-5年,本科,18k-28k,七险一金，绩效奖金
北京泽天创新商贸有限公司,泽天创新,50-150人,A轮,海淀区,python,3-5年,本科,30k-60k,五险一金，晋升机会多
北京旷视科技有限公司,Face++,500-2000人,C轮,海淀区,旷视研究院-高级python工程师,1-3年,本科,30k-50k,技术氛围浓厚 大牛带队 发展空间大
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,python开发工程师,1-3年,本科,20k-40k,六险一金，高薪期权，弹性工作，免费三餐
北京数美时代科技有限公司,数美,150-500人,B轮,朝阳区,python研发工程师,1-3年,本科,15k-30k,"飞速发展,发展快,海量数据"
柔持（北京）科技有限公司,柔持英语,150-500人,B轮,朝阳区,Python开发工程师,3-5年,本科,20k-40k,"五险一金,pytho"
北京墨迹风云科技股份有限公司,墨迹天气,150-500人,不需要融资,朝阳区,Python开发工程师,3-5年,本科,15k-25k,"5亿用户,六险一金"
上海互趣网络科技有限公司,Amino,50-150人,C轮,静安区,Java/Python资深开发工程师,5-10年,本科,35k-70k,"团队牛人多,技术驱动,硅谷文化,期权激励"
无锡聚云科技有限公司,无锡聚云科技有限公司,15-50人,不需要融资,滨湖区,Python开发工程师,1-3年,大专,6k-12k,"五险一金,弹性工作,年终奖金,提供工作餐"
广州牵引力教育科技有限公司,广州牵引力,150-500人,上市公司,白云区,Python工程队/讲师,3-5年,本科,10k-15k,上市公司、五险一金
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,徐汇区,资深Python研发工程师-产品变现,3-5年,本科,25k-40k,高薪期权，弹性工作，免费三餐，租房补贴
上海进馨网络科技有限公司,纳米盒,150-500人,B轮,浦东新区,Python开发工程师,3-5年,本科,15k-30k,发展前景大、工作氛围好、技术牛人多
北京音未文化传媒有限责任公司,V.FINE MUSIC,50-150人,A轮,朝阳区,python后端,3-5年,本科,25k-50k,产品类型大而少见。挑战性强。
武汉朝城网络科技有限公司,武汉朝城,50-150人,未融资,徐汇区,python,3-5年,本科,23k-36k,全额缴纳六险一金，核心百度创业团队
北京云英传奇技术有限公司,CloudIn,50-150人,A轮,朝阳区,Python研发工程师,5-10年,本科,20k-40k,"技术大咖,公司氛围好,项目奖金"
昆仑智汇数据科技（北京）有限公司,K2DATA,50-150人,B轮,海淀区,软件开发工程师（Python）,3-5年,本科,15k-30k,行业大牛
深圳市博悦科创科技有限公司,博悦科创,500-2000人,不需要融资,南山区,python工程师,1-3年,本科,10k-16k,"五险一金,双休,年终奖,年度旅游"
北京第三石科技发展有限公司,第三石科技,50-150人,B轮,朝阳区,高级Python开发工程师,5-10年,本科,25k-40k,"前沿技术,弹性工作,丰富下午茶"
上海辰沅金融信息服务有限公司,辰沅金融,15-50人,A轮,浦东新区,Python工程师,1-3年,本科,13k-26k,"公司环境好,牛人聚集地,扁平化管理,晋升空间大"
上海吸引子商务信息咨询有限公司,吸引子,15-50人,不需要融资,西湖区,python开发工程师,不限,本科,10k-20k,"五险一金,带薪休假,周末不加班,多种补贴"
北京智者天下科技有限公司,知乎,500-2000人,D轮及以上,海淀区,Python 开发工程师,1-3年,本科,18k-36k,"弹性工时,一日三餐"
深圳市金证科技股份有限公司,金证股份,2000人以上,上市公司,西城区,Python 开发工程师,3-5年,本科,15k-17k,"金融央企,五险一金"
深圳市有料文化科技有限公司,有料直播,50-150人,未融资,南山区,Python开发工程师,3-5年,本科,15k-18k,项目前景好 领导nice 奖金
京东金融,京东金融,2000人以上,上市公司,大兴区,Python开发工程师（算法方向）,1-3年,硕士,20k-40k,班车；餐补
北京猎户星空科技有限公司,猎户星空,500-2000人,A轮,朝阳区,Python开发工程师,3-5年,本科,18k-35k,牛人云集，优质福利
杭州三汇数字信息技术有限公司南京分公司,杭州三汇南京分公司,150-500人,不需要融资,雨花台区,python开发工程师,3-5年,本科,10k-15k,年终奖 双休 旅游体检 带薪年假
北京五八到家信息技术有限公司,58到家,50-150人,天使轮,朝阳区,python工程师,不限,本科,40k-50k,"平台大,氛围好,不打卡,下午茶"
北京下厨房科技有限公司,下厨房,50-150人,B轮,海淀区,Python开发工程师,1-3年,本科,15k-25k,"带薪年假多,免费午餐,弹性工作制,工作氛围佳"
京东商城-技术研发体系-大数据部,京东商城研发部,2000人以上,上市公司,大兴区,Python,5-10年,本科,30k-50k,"行业前沿,部门直招,核心加班,核心团队"
安徽百得思维信息科技有限公司,百得思维,500-2000人,未融资,洪山区,python开发工程师,1-3年,本科,8k-12k,"平台大,环境好"
成都数联铭品科技有限公司,BBD,150-500人,C轮,高新区,KunLun-系统研发工程师(Go/Python),3-5年,不限,12k-24k,"新技术,大型项目,技术环境好"
北京通力互联技术服务有限公司,通力互联,2000人以上,不需要融资,雁塔区,python开发,1-3年,本科,9k-16k,开发
北京信链科技有限公司,信链科技,150-500人,A轮,朝阳区,python开发工程师,1-3年,大专,10k-20k,"风口行业,靠谱团队,发展空间，丰厚福利"
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,Python开发工程师-变现业务,1-3年,本科,25k-40k,六险一金，弹性工作，免费三餐，租房补贴，带薪休假，休闲下午茶，扁平管理，健身瑜伽，过亿用户，职业大牛，晋升空间，团队氛围好，优厚薪资
北京三快在线科技有限公司,美团点评,2000人以上,D轮及以上,朝阳区,服务端高级开发工程师Golang/Python,3-5年,本科,35k-45k,"优厚待遇,技术导向"
北京字节跳动科技有限公司,字节跳动,2000人以上,C轮,海淀区,高级python工程师,3-5年,本科,30k-60k,六险一金，高薪期权，弹性工作，免费三餐，租房补贴，休闲下午茶，扁平管理，团队氛围好，优厚薪资
北京信链科技有限公司,信链科技,150-500人,A轮,朝阳区,python开发工程师,1-3年,大专,10k-20k,"风口行业,靠谱团队,发展空间，丰厚福利"
北京智者天下科技有限公司,知乎,500-2000人,D轮及以上,海淀区,Python 开发工程师,1-3年,本科,18k-36k,"一日三餐,免费健身,弹性工时"
北京三快在线科技有限公司,美团点评,2000人以上,D轮及以上,朝阳区,服务端高级开发工程师Golang/Python,3-5年,本科,35k-45k,"优厚待遇,技术导向"
北京通力互联技术服务有限公司,通力互联,2000人以上,不需要融资,雁塔区,python开发,1-3年,本科,9k-16k,开发
北京福易得信息技术有限公司,福易得,150-500人,未融资,朝阳区,高级python开发工程师,3-5年,本科,30k-60k,15薪 每年两次晋升调薪机会
北京中谷金科信息技术有限公司,中谷金科,50-150人,B轮,通州区,高级Python工程师,3-5年,本科,15k-25k,"互联网金融,大数据,量化开发,自主性强"
