公司全名,公司简称,公司规模,融资阶段,区域,职位名称,工作经验,学历要求,工资,职位福利
同程网络科技股份有限公司,同程艺龙,2000人以上,D轮及以上,朝阳区,前端高级工程师,5-10年,本科,20k-40k,"千万级流量,扁平化管理,技术分享,团队合作"
中科视拓（北京）科技有限公司,中科视拓,50-150人,A轮,,高级运维工程师,3-5年,不限,14k-20k,五险一金，团队津贴，免费体检，节日福利
清顺裕福煲宝餐饮服务（北京）有限公司,清顺裕福煲宝餐饮服务（北京）有限公司,50-150人,不需要融资,海淀区,大数据平台高级研发工程师,5-10年,本科,30k-60k,13-18
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,高级／资深前端开发工程师(J180705010),3-5年,本科,20k-35k,领导nice，团队合作，薪资福利
贝壳找房（北京）科技有限公司,贝壳,2000人以上,C轮,海淀区,数据研发工程师,3-5年,本科,20k-40k,"六险二金,免费三餐,带薪年假,十五薪"
北京互连众信科技有限公司,资产360,500-2000人,D轮及以上,朝阳区,高级前端开发工程师,5-10年,本科,18k-30k,包吃 交通补助 弹性工作 节日福利
影时光网络技术（北京）有限公司,时光网-Mtime,500-2000人,不需要融资,朝阳区,运维工程师,不限,大专,10k-20k,"团队好,发展好"
芋头科技（杭州）有限公司,Rokid,150-500人,B轮,海淀区,语音合成算法高级工程师,3-5年,硕士,30k-60k,"博士云集,年底双薪,期权,补充医疗险"
天津益阳煜赢网络科技有限公司,云账户,150-500人,B轮,朝阳区,Golang工程师,不限,本科,20k-40k,"技术大牛,弹性工作,带薪年假,年终分红"
宁波梅山保税港区磁力投资管理合伙企业（有限合伙）,磁力资本,15-50人,不需要融资,,java开发工程师,3-5年,本科,30k-50k,公司nice
北京力天无限网络技术有限公司,安智,150-500人,B轮,海淀区,数据分析,1-3年,本科,10k-20k,六险一金，免费下午茶，定期团建，弹性工作
北京车晓科技有限公司,车晓科技,150-500人,A轮,朝阳区,数据挖掘工程师,1-3年,本科,15k-25k,SQL SAS PSS、R、Python
北京钛氪新媒体科技有限公司,钛氪新媒体科技,50-150人,A轮,朝阳区,运维工程师,3-5年,本科,15k-25k,"新媒体,大数据,SaaS,对接开发"
北京世纪好未来教育科技有限公司,好未来,2000人以上,上市公司,海淀区,大数据测试开发工程师,5-10年,本科,35k-55k,"发展空间大,福利待遇优"
北京云动数字媒体技术有限公司,会小二网,150-500人,B轮,朝阳区,JAVA高级架构师,5-10年,本科,30k-60k,知名VC、行业领先、精英团队、期权奖励
中科边缘智慧信息科技（苏州）有限公司,中科边缘智慧,50-150人,A轮,海淀区,Golang研发工程师,1-3年,本科,16k-25k,五险一金、每年体检、节日福利、年终奖等
北京快如科技有限公司,快如科技,150-500人,A轮,朝阳区,高级性能测试工程师,3-5年,大专,20k-30k,"六险一金,技术大牛,福利超多,氛围好"
北京小米科技有限责任公司,小米,2000人以上,D轮及以上,海淀区,后端高级开发工程师,不限,本科,20k-40k,优秀的团队
北京品新传媒文化有限公司,36氪,150-500人,D轮及以上,朝阳区,测试工程师,3-5年,本科,15k-25k,"早午餐,六险一金,双休,带薪年假"
贝壳找房（北京）科技有限公司,贝壳,2000人以上,C轮,海淀区,高级系统工程师,3-5年,本科,20k-40k,"公司氛围好,内部成长快,免费三餐,15薪"
北京小米科技有限责任公司,小米,2000人以上,D轮及以上,海淀区,高级服务端开发工程师,不限,本科,20k-40k,优秀的团队
高德软件有限公司,阿里巴巴-高德,2000人以上,上市公司,朝阳区,在线服务开发技术专家,3-5年,本科,20k-40k,大平台
北京杰思安全科技有限公司,Majorsec,15-50人,A轮,朝阳区,测试工程师,3-5年,大专,10k-18k,"创业公司,扁平管理,期权奖励"
蜗牛睡眠科技（天津）有限公司,蜗牛睡眠,50-150人,B轮,朝阳区,算法工程师（音频方向）,不限,硕士,20k-40k,"老板帅,活力团队,技术大牛"
哈弗汽车租赁有限公司,哈弗租赁,50-150人,不需要融资,丰台区,算法工程师,3-5年,本科,15k-25k,"五险一金,双休,弹性工作,14薪"
苏州思必驰信息科技有限公司,思必驰科技,150-500人,C轮,海淀区,【校招】语音合成工程师,应届毕业生,本科,15k-30k,AI 独角兽；语音交互
北京群星闪耀科技有限公司,群星科技,15-50人,不需要融资,海淀区,全栈工程师,3-5年,本科,20k-40k,"行业前沿,扁平管理,精英团队,弹性办公"
厦门美柚信息科技有限公司,美柚,500-2000人,D轮及以上,朝阳区,网络安全工程师,3-5年,本科,12k-22k,福利待遇好，发展空间大
炫一下（北京）科技有限公司,一下科技,500-2000人,D轮及以上,朝阳区,高级后端开发,3-5年,本科,35k-55k,入职就送大iPhone x
车好多旧机动车经纪(北京)有限公司,瓜子二手车直卖网,2000人以上,C轮,海淀区,高级/资深大数据开发工程师,3-5年,本科,25k-50k,"期权激励,弹性工作制,晋升空间,15薪起"
杭州橙鹰数据技术有限公司,橙鹰,150-500人,不需要融资,朝阳区,资深数据仓库研发工程师,3-5年,不限,15k-30k,"阿里旗下,氛围好"
广州汇量信息科技有限公司,Mobvista,500-2000人,上市公司,朝阳区,后端实习生,应届毕业生,本科,3k-4k,"包三餐,大牛带,福利好,弹性时间"
北京望石智慧科技有限公司,北京望石智慧科技有限公司,15-50人,天使轮,海淀区,架构师,3-5年,本科,30k-50k,"牛人多,期权,国际视野,发展前景好"
北京国双科技有限公司,Gridsum 国双,500-2000人,上市公司,海淀区,高级业务运维工程师,1-3年,本科,12k-20k,"上市公司,学习机会多,福利健全,团队氛围"
贝壳找房（北京）科技有限公司,贝壳,2000人以上,C轮,海淀区,资深运维开发工程师,5-10年,本科,30k-50k,"公司氛围好,内部成长快,免费三餐,15薪"
广州汇量信息科技有限公司,Mobvista,500-2000人,上市公司,朝阳区,游戏测试实习生（客户端）,应届毕业生,本科,2k-4k,"包三餐,大牛带,弹性时间,发展大"
北京望石智慧科技有限公司,北京望石智慧科技有限公司,15-50人,天使轮,海淀区,资深架构师,5-10年,本科,40k-60k,"牛人多,期权,国际视野,发展前景好"
北京聚云位智信息科技有限公司,聚云位智,15-50人,A轮,朝阳区,交付实施工程师,1-3年,本科,10k-20k,五险一金、带薪年假、股权激励、扁平化管理
北京车行一六八信息技术有限公司,车行168,150-500人,B轮,朝阳区,搜索引擎工程师,3-5年,本科,20k-30k,平台优秀
北京盛安德科技发展有限公司,北京盛安德,150-500人,不需要融资,西城区,数据仓库架构师,5-10年,本科,25k-40k,"弹性工作,欧美项目,技术前沿,独立发展"
乐视网信息技术（北京）股份有限公司,乐融集团,2000人以上,上市公司,朝阳区,推荐开发工程师（C++）,3-5年,本科,15k-30k,推荐算法，技术成长快
北京沃丰时代数据科技有限公司,Udesk－企业级智能客服平台,150-500人,C轮,西城区,机器学习,1-3年,硕士,15k-30k,"团队强悍,待遇丰厚,数据规模,场景明确"
泰康保险集团股份有限公司,泰康保险集团,2000人以上,不需要融资,昌平区,高级安全开发工程师,5-10年,本科,30k-50k,"五百强,节日福利,绩效奖金,班车接送"
北京合志可成科技有限公司,北京合志可成科技有限公司,150-500人,不需要融资,海淀区,golang工程师,3-5年,本科,20k-35k,团队优秀，技术深耕
北京希瑞亚斯科技有限公司,Moka,50-150人,B轮,海淀区,运维工程师,3-5年,大专,15k-30k,八险一金 团队氛围好 提升空间大
贝壳金科控股有限公司,贝壳金服,500-2000人,未融资,朝阳区,数据产品经理,3-5年,本科,20k-39k,六险一金、公司氛围好、带薪年假、地铁周边
北京完美创意科技有限公司,更美APP,150-500人,D轮及以上,朝阳区,2018秋季校园招聘-算法研发工程师,不限,本科,10k-20k,"期权,专业培训,国外旅游"
北京万象新动移动科技有限公司,万象新动,50-150人,上市公司,东城区,PHP开发工程师,1-3年,本科,10k-15k,"上市公司,发展空间,福利待遇,公司氛围"
北京快看世界信息技术有限公司,快看漫画,150-500人,D轮及以上,朝阳区,DevOps工程师,1-3年,本科,15k-30k,"双休,七险一金,免费晚餐,发展空间大"
贝壳找房（北京）科技有限公司,贝壳,2000人以上,C轮,海淀区,资深java工程师,3-5年,本科,25k-40k,"15薪,包三餐,班车,BAT大牛"
广州汇量信息科技有限公司,Mobvista,500-2000人,上市公司,朝阳区,游戏测试实习生（客户端）,应届毕业生,本科,2k-4k,"包三餐,大牛带,弹性时间,发展大"
北京望石智慧科技有限公司,北京望石智慧科技有限公司,15-50人,天使轮,海淀区,资深架构师,5-10年,本科,40k-60k,"牛人多,期权,国际视野,发展前景好"
北京闪银奇异科技有限公司,闪银奇异,500-2000人,D轮及以上,朝阳区,高级数据分析师,3-5年,本科,25k-40k,"数学大牛,六险一金,管理扁平,结果导向"
北京希瑞亚斯科技有限公司,Moka,50-150人,B轮,海淀区,运维工程师,3-5年,大专,15k-30k,八险一金 团队氛围好 提升空间大
贝壳金科控股有限公司,贝壳金服,500-2000人,未融资,朝阳区,数据产品经理,3-5年,本科,20k-39k,六险一金、公司氛围好、带薪年假、地铁周边
北京完美创意科技有限公司,更美APP,150-500人,D轮及以上,朝阳区,2018秋季校园招聘-算法研发工程师,不限,本科,10k-20k,"期权,专业培训,国外旅游"
北京万象新动移动科技有限公司,万象新动,50-150人,上市公司,东城区,PHP开发工程师,1-3年,本科,10k-15k,"上市公司,发展空间,福利待遇,公司氛围"
北京快看世界信息技术有限公司,快看漫画,150-500人,D轮及以上,朝阳区,DevOps工程师,1-3年,本科,15k-30k,"双休,七险一金,免费晚餐,发展空间大"
卓望信息技术（北京）有限公司,卓望,2000人以上,不需要融资,丰台区,运维工程师,1-3年,本科,8k-15k,七险一金 周末双休 节日福利
北京深睿博联科技有限责任公司,深睿医疗,150-500人,B轮,海淀区,NLP算法,1-3年,硕士,20k-40k,"大牛,人性化管理,靠谱团队,技术氛围好"
北京高思博乐教育科技股份有限公司,高思教育集团,2000人以上,上市公司,海淀区,自适应学习算法工程师（高级）,5-10年,本科,30k-60k,六险一金，周末双休，绩效奖金，技术驱动
中诚信征信有限公司,中诚信征信,150-500人,不需要融资,东城区,算法leader,3-5年,硕士,25k-40k,"行业领导者,优美四合院,午餐零食,周五7小时"
车好多旧机动车经纪(北京)有限公司,瓜子二手车直卖网,2000人以上,C轮,海淀区,Golang高级开发,3-5年,本科,20k-35k,"架构团队,核心团队,Kafka,k8s"
北京智者天下科技有限公司,知乎,500-2000人,D轮及以上,海淀区,社区资深后端开发工程师,3-5年,本科,25k-40k,"弹性工时,一日三餐,年底双薪"
北京百乘金科科技有限公司,百乘集团,2000人以上,上市公司,朝阳区,高级测试工程师,5-10年,本科,15k-28k,"五险一金,餐补,年终奖金,绩效奖金"
北京智者天下科技有限公司,知乎,500-2000人,D轮及以上,海淀区,反作弊开发工程师,不限,本科,15k-30k,"海盗文化,弹性工作,自助三餐,团队氛围"
北京粉笔未来科技有限公司,猿辅导,500-2000人,D轮及以上,朝阳区,测试开发工程师-辅导研发部,3-5年,本科,20k-30k,弹性工作、五一9天假、年度出国游
竹间智能科技（上海）有限公司,竹间智能科技(上海)有限公司,150-500人,B轮,海淀区,NLP研发工程师,不限,硕士,25k-50k,"空间大,待遇好,牛人多,老板酷"
上海基分文化传播有限公司,趣头条,500-2000人,上市公司,海淀区,算法工程师,3-5年,本科,30k-60k,"六险一金,技术大咖,带薪年假"
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,自然语言处理研发工程师,3-5年,硕士,25k-45k,空间大
小小黛朵（北京）科技有限公司,花生米富,150-500人,B轮,海淀区,算法工程师,5-10年,本科,20k-30k,氛围好；成长空间大
同程网络科技股份有限公司,同程艺龙,2000人以上,D轮及以上,朝阳区,前端工程师,3-5年,本科,25k-50k,"千万级流量,扁平化管理,技术分享"
百度在线网络技术（北京）有限公司,百度,2000人以上,不需要融资,海淀区,Serverless研发工程师,1-3年,本科,15k-30k,"500强,弹性工作制"
上海觉非网络科技有限公司,觉非科技,15-50人,A轮,朝阳区,双目视觉算法工程师,1-3年,本科,20k-40k,"发展前景好,技术大牛,薪酬福利高,优质团队"
北京修齐治平科技有限公司,爱云校,500-2000人,C轮,朝阳区,Node.js工程师,3-5年,本科,15k-23k,"核心业务,行业大牛,定期分享,专业团队"
北京融联世纪信息技术有限公司,融360,500-2000人,D轮及以上,海淀区,2019校招-软件开发工程师,应届毕业生,本科,13k-17k,"团队专业,锻炼能力,成长快"
芋头科技（杭州）有限公司,Rokid,150-500人,B轮,海淀区,声纹算法工程师/说话人识别算法工程师,3-5年,硕士,25k-50k,"博士云集,人工智能,年底双薪,期权奖励"
北京亿玛创新网络科技有限公司,亿玛在线-互联网营销领航者,500-2000人,上市公司,朝阳区,C++,3-5年,本科,20k-30k,15薪，带薪年假，每月TB，餐补等等
易联汇华（北京）科技有限公司,易联汇华,500-2000人,C轮,朝阳区,金融建模工程师,不限,本科,10k-15k,福利多
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,高级后端研发工程师,3-5年,硕士,20k-40k,"大平台,核心业务,个人成长,氛围好"
同程网络科技股份有限公司,同程艺龙,2000人以上,D轮及以上,朝阳区,JAVA高级工程师（产品/价格/房控）,5-10年,本科,20k-30k,"千万级流量,扁平化管理,技术分享,团队合作"
行吟信息科技（上海）有限公司,小红书,500-2000人,D轮及以上,朝阳区,广告投放和分发平台全栈工程师,1-3年,本科,25k-50k,良好的发展前景
北京智融时代信息技术有限公司,智融集团,150-500人,C轮,海淀区,高级后端开发工程师,3-5年,本科,25k-45k,"优秀团队,信任与授权,扁平管理,工作居住证"
北京合志可成科技有限公司,北京合志可成科技有限公司,150-500人,不需要融资,海淀区,golang工程师,3-5年,本科,20k-35k,团队优秀，技术深耕
大鱼快乐有限公司,阿里文娱,2000人以上,上市公司,朝阳区,离线后端资深开发工程师,3-5年,本科,25k-50k,"发展空间,技术氛围,阿里平台"
禾多科技（北京）有限公司,HoloMatic,50-150人,天使轮,朝阳区,Linux系统研发工程师,1-3年,本科,15k-30k,全年14薪；带薪年假；周末双休；六险一金
北京葡萄智学科技有限公司,葡萄智学,50-150人,未融资,海淀区,NLP算法研究员（智能对话）,1-3年,硕士,25k-45k,"牛人团队,核心技术,股权激励"
北京长亭科技有限公司,长亭科技,150-500人,B轮,海淀区,安全开发工程师,1-3年,本科,15k-25k,"带薪年假,工作餐,年底多薪,五险一金"
北京果壳互动科技传媒有限公司,果壳网,150-500人,C轮,朝阳区,IOS开发工程师,1-3年,本科,13k-25k,"前沿技术,核心项目,免费三餐,七险一金"
飞维美地信息技术（北京）有限公司,FreeWheel,500-2000人,上市公司,朝阳区,资深大数据开发工程师,5-10年,本科,35k-50k,"大牛聚集,全员持股,美国轮岗,硅谷文化"
北京源清慧虹信息科技有限公司,源清慧虹,50-150人,B轮,海淀区,系统架构师,3-5年,本科,25k-40k,"二次医疗,餐费补助,健身房,绩效奖金"
北京华控智加科技有限公司,华控智加,15-50人,天使轮,海淀区,Linux C/C++开发工程师,3-5年,本科,15k-30k,"人工智能,语音"
北京百乘金科科技有限公司,百乘集团,2000人以上,上市公司,朝阳区,数据分析师,1-3年,本科,15k-30k,"年终丰厚,扁平管理,大数据风控,三板上市"
北京轻松筹网络科技有限公司,轻松筹,500-2000人,C轮,东城区,数据库管理员（DBA）,3-5年,本科,18k-36k,福利待遇、发展平台、五险一金、带薪年假
南京蓝鲸人网络科技有限公司,美篇,50-150人,B轮,海淀区,高级数据工程师,3-5年,本科,25k-50k,"牛人多,期权激励,弹性工作,每日下午茶"
竹间智能科技（上海）有限公司,竹间智能科技(上海)有限公司,150-500人,B轮,海淀区,运维开发工程师,1-3年,本科,18k-36k,弹性工作 平台好 人工智能
北京瑞友科技股份有限公司,北京瑞友,2000人以上,上市公司,朝阳区,软件研发工程师（ID：WY）,1-3年,本科,10k-20k,"工作环境好,弹性管理,车补,办公环境好"
北京开心牛油果科技有限公司,开心牛油果,50-150人,不需要融资,朝阳区,大数据数据分析师（风控方向）,3-5年,本科,15k-30k,年底双薪、餐补、补充医疗
北京中交兴路信息科技有限公司,中交兴路,500-2000人,未融资,海淀区,高级java开发工程师,5-10年,本科,18k-25k,无天花板的发展空间
捷众普惠国际融资租赁有限公司,花生好车,500-2000人,B轮,东城区,数据策略高级经理,5-10年,本科,25k-45k,"五险一金,法定节假日,汽车新零售,牛人团队"
掌阅科技股份有限公司,掌阅,500-2000人,上市公司,朝阳区,高级Java开发工程师（数据平台）,1-3年,本科,20k-40k,"独角兽企业,丰富福利,数据驱动,开源技术"
北京清众教育科技有限公司,一起考教师,150-500人,B轮,海淀区,软件测试工程师,1-3年,本科,6k-10k,五险一金、晋升空间大、弹性工作、扁平管理
北京高域海汇科技有限公司,高域海汇,50-150人,不需要融资,朝阳区,前端开发,3-5年,本科,15K-30K,"核心业务,行业大牛,弹性作息"
北京牛投邦科技咨询有限公司,牛投邦,150-500人,B轮,朝阳区,高级测试工程师,3-5年,本科,15k-30k,"弹性工作,年底双薪,带薪年假,年度旅游"
北京旷视科技有限公司,Face++,500-2000人,C轮,海淀区,旷视研究院-高级全栈工程师,3-5年,本科,30k-60k,技术氛围浓厚 大牛带队 发展空间大
上海任意门科技有限公司,Soul App,50-150人,B轮,海淀区,高级spark工程师,3-5年,本科,25k-50k,五险一金 下午茶 扁平化管理
北京思图场景数据科技服务有限公司,思图场景,50-150人,天使轮,海淀区,运维工程师,1-3年,本科,10k-20k,"行业前景好,薪酬福利优,七险一金,团队融洽"
北京创新工场旷视国际人工智能技术研究院有限公司,创新工场AI工程院,150-500人,未融资,海淀区,SLAM算法工程师,3-5年,本科,25k-40k,"发展空间大,技术前沿,综合提升,资源广泛"
北京智加智行科技有限公司,智加科技,50-150人,A轮,海淀区,开发工程师,应届毕业生,本科,25k-50k,"人工智能,风口行业,自动驾驶"
北京微光果壳科技有限公司,微壳,150-500人,不需要融资,朝阳区,PHP开发工程师,3-5年,本科,25k-40k,"Geek,16薪,海外旅游,六险一金"
北京新聚思信息技术有限公司,Synnex China,500-2000人,上市公司,朝阳区,大数据开发工程师,3-5年,本科,15k-25k,五险一金 带薪年假 定期体检
北京爱声声科技有限公司,冲顶,50-150人,B轮,朝阳区,Go/Golang开发工程师,3-5年,本科,20k-40k,"五险一金,免费中晚餐,技术氛围好"
北京快看世界信息技术有限公司,快看漫画,150-500人,D轮及以上,朝阳区,高级SRE工程师,3-5年,本科,15k-30k,七险一金，双休，免费晚餐
北京深睿博联科技有限责任公司,深睿医疗,150-500人,B轮,海淀区,深度/机器学习,不限,硕士,25k-50k,"大牛,人性化管理,靠谱团队,技术氛围好"
北京互连众信科技有限公司,资产360,500-2000人,D轮及以上,朝阳区,高级前端开发工程师,5-10年,本科,18k-30k,包吃 交通补助 弹性工作 节日福利
北京神州绿盟信息安全科技股份有限公司,绿盟科技,500-2000人,上市公司,海淀区,.NET中高级开发工程师(J10757),5-10年,本科,15k-25k,"七险一金,免费午餐,绩效奖金,定期体检"
北京博达克咨询有限公司,BDA,50-150人,不需要融资,朝阳区,爬虫工程师,1年以下,本科,17k-25k,"奖金巨多,国外年会,文化优秀,同事卓越"
北京京东世纪贸易有限公司,京东集团,2000人以上,上市公司,大兴区,分布式存储高级研发工程师,5-10年,本科,20k-40k,"五险一金,大平台"
掌阅科技股份有限公司,掌阅,500-2000人,上市公司,朝阳区,架构师,5-10年,本科,40k-50k,"六险一金,重点项目,月度补助"
北京车之家信息技术有限公司,汽车之家,2000人以上,上市公司,海淀区,Java高级开发工程师,5-10年,本科,14k-20k,"16薪,出国游,和业务紧密"
北京盛安德科技发展有限公司,北京盛安德,150-500人,不需要融资,西城区,大数据架构师,5-10年,本科,30k-50k,"欧美项目,技术前沿,弹性工作,晋升空间"
佳能医疗系统（中国）有限公司,佳能医疗,500-2000人,上市公司,朝阳区,算法高级工程师,3-5年,硕士,20k-30k,"全球研发,全面薪酬,驱动创新,补充医疗"
北京汇行科技有限公司,妙计旅行,150-500人,B轮,东城区,数据挖掘工程师,1-3年,本科,15k-25k,"七险一金,14薪,晋升空间,提供三餐"
易联汇华（北京）科技有限公司,易联汇华,500-2000人,C轮,朝阳区,测试工程师,1-3年,本科,10k-20k,"五险一金,十三薪,美女如云,了解一下"
北京造数科技有限公司,造数,15-50人,A轮,朝阳区,数据分析师,1-3年,本科,15k-25k,"股票期权,海外市场,扁平化管理,数据大牛"
北京百乘金科科技有限公司,百乘集团,2000人以上,上市公司,朝阳区,资深数据分析师,5-10年,本科,30k-45k,"带薪年假,地铁周边,五险一金"
北京智慧星光信息技术有限公司,智慧星光,500-2000人,不需要融资,海淀区,项目经理,3-5年,本科,15k-25k,"五险一金,双休,过节费,补助"
北京智加智行科技有限公司,智加科技,50-150人,A轮,海淀区,规划算法工程师,1-3年,本科,25k-50k,"自动驾驶,人工智能"
北京快数信息技术有限公司,TurboData,15-50人,A轮,海淀区,数据科学家,3-5年,本科,30k-50k,"六险一金,扁平管理,股票期权,发展迅速"
上海倾听信息技术有限公司,蜻蜓FM,150-500人,D轮及以上,西城区,全栈开发工程师,1-3年,本科,20k-36k,发展前景优，团队实力强
禾多科技（北京）有限公司,HoloMatic,50-150人,天使轮,朝阳区,Linux系统研发工程师,3-5年,本科,15k-30k,"弹性工作制,六险一金,牛人多,薪资福利"
北京一人一亩田网络科技有限公司,一亩田,150-500人,C轮,海淀区,php业务方向负责人,1-3年,本科,20k-36k,"两次晋升调,业务扩张,年终奖,丰厚期权"
北京博智天下信息技术有限公司,朗播,150-500人,B轮,海淀区,Java开发工程师,5-10年,本科,20k-40k,"出国旅游,股票期权,免费健身,带薪年假"
北京亿赛通科技发展有限责任公司,亿赛通,150-500人,上市公司,海淀区,C/C++软件工程师,3-5年,本科,10k-20k,"弹性工作,紧邻地铁,技术氛围好,网络安全"
北京墨云科技有限公司,墨云科技,50-150人,B轮,海淀区,高级安全开发工程师,3-5年,本科,20k-40k,五险一金
北京立风科技有限公司,立风科技,150-500人,不需要融资,朝阳区,智能合约开发,3-5年,本科,20k-40k,没有猪队友
北京长亭科技有限公司,长亭科技,150-500人,B轮,海淀区,后端开发工程师,不限,本科,15k-30k,"带薪年假,工作餐,无限零食,年底多薪"
深圳市牛蛙互动网络技术有限公司,牛蛙互动,15-50人,A轮,朝阳区,服务器C++开发,1-3年,本科,15k-30k,影视IP 项目分红 五险一金 队友牛逼
北京云动九天科技有限公司,省钱快报,150-500人,C轮,东城区,高级数据分析,3-5年,本科,20k-35k,"数据驱动,千万流量,千万流量,复盘文化"
武汉佰钧成技术有限责任公司,武汉佰钧成技术有限公司,2000人以上,不需要融资,朝阳区,软件测试/自动化测试/测试开发/大专/北京,3-5年,大专,8k-16k,"六险一金,弹性工作制,周末双休,带薪年假"
北京琥珀创想科技有限公司,琥珀天气,50-150人,A轮,朝阳区,大数据开发工程师,3-5年,本科,25k-50k,"晋升空间,扁平管理,移动互联网"
北京走出趣科技发展有限公司,走出趣,150-500人,A轮,海淀区,数据总监,5-10年,本科,30k-50k,国际视野，国内首家，大牛云集，行业前景好
北京凌云雀科技有限公司,灵雀云,150-500人,B轮,海淀区,运维开发工程师,不限,本科,10k-20k,技术领先，团队靠谱，工程师文化，扁平管理
精硕科技（北京）股份有限公司,AdMaster,500-2000人,不需要融资,海淀区,大数据开发工程师,3-5年,本科,15k-25k,"海量数据,氛围轻松,福利多多,平台稳定"
北京声智科技有限公司,声智科技,150-500人,A轮,海淀区,Java高级开发工程师,3-5年,本科,18k-35k,发展空间大
北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,不需要融资,海淀区,高级软件工程师(J180929001),3-5年,本科,25k-35k,大平台 成长快 重点职位 诱人福利
上海透云物联网科技有限公司,透云科技,500-2000人,上市公司,东城区,数据算法工程师(北京),3-5年,大专,20k-40k,"销售,新快消零售,上市公司"
北京果壳互动科技传媒有限公司,果壳网,150-500人,C轮,朝阳区,高级IOS开发工程师,3-5年,本科,15k-30k,"前沿技术,创新项目,七险一金,每日三餐"
北京怡合春天科技有限公司,本木医疗,50-150人,不需要融资,朝阳区,应用运维工程师,3-5年,不限,10k-20k,"薪资高,福利多"
百度在线网络技术（北京）有限公司,百度,2000人以上,不需要融资,海淀区,分布式编译系统高级研发工程师,3-5年,本科,15k-30k,"BAT,管理规范,福利多,大平台"
北京智融时代信息技术有限公司,智融集团,150-500人,C轮,海淀区,资深大数据研发工程师,5-10年,本科,35k-50k,大牛团队; 上班不打卡；工作居住证
爱赛因斯（北京）科技有限公司,PMCAFF产品经理社区,15-50人,A轮,朝阳区,推荐算法工程师,3-5年,大专,25k-50k,项目发展好
北京闪银奇异科技有限公司,闪银奇异,500-2000人,D轮及以上,朝阳区,测试开发,3-5年,本科,18k-35k,"六险一金,免费自助餐,丰厚年终奖,技术大咖"
北京毫米科技有限公司,homi,50-150人,A轮,朝阳区,机器学习算法工程师（应届毕业生）,1-3年,硕士,10k-12k,"弹性工作制,转正机会,氛围好,大咖云集"
北京智融时代信息技术有限公司,智融集团,150-500人,C轮,海淀区,资深研发工程师(清结算方向),5-10年,本科,35k-50k,"工场投资,科技金融,六险一金,早晚餐零饮"
北京博雅大智慧科技有限公司,博雅大数据学院,50-150人,未融资,海淀区,数据分析师,不限,硕士,10k-20k,深耕于北大，打造在线数据科学家培养平台
北京多来点信息技术有限公司,哗啦啦,500-2000人,不需要融资,西城区,golang开发工程师,3-5年,本科,15k-30k,"五险一金,年终奖金,带薪年假,节日福利"
智锐创想（北京）科技有限公司,包大师,50-150人,A轮,朝阳区,高级测试工程师,1-3年,本科,15k-20k,领导NICE，提升无限
北京智借网络科技有限公司,智借网络科技,50-150人,未融资,海淀区,创业团队急招 PHP 开发工程师,3-5年,本科,20k-35k,PHP工程
北京米文动力科技有限公司,米文动力,15-50人,A轮,海淀区,Linux软件工程师,3-5年,硕士,20k-30k,"机器人,人工智能,创业公司,股权池"
北京清众教育科技有限公司,一起考教师,150-500人,B轮,海淀区,自动化测试工程师,1-3年,本科,10k-15k,五险一金、晋升空间大、弹性工作、扁平管理
北京中科智加科技有限公司,中科智加,50-150人,不需要融资,海淀区,软件开发实习生,不限,本科,3k-6k,"表现好可留,工作环境好,学习氛围浓"
行吟信息科技（上海）有限公司,小红书,500-2000人,D轮及以上,朝阳区,计算机视觉算法工程师（北京)-2019校招,应届毕业生,硕士,15k-25k,良好的发展前景
北京沐光时代文化传媒有限公司,沐光时代,50-150人,A轮,朝阳区,后端开发工程师,3-5年,本科,20k-40k,"五险一金,年终多薪,弹性工作,扁平管理"
北京和信康科技有限公司,和信康,50-150人,B轮,朝阳区,资深AI算法工程师,不限,硕士,25k-50k,"前沿项目,发展空间大,技术大牛,领导好"
北京千橡网景科技发展有限公司,人人网,2000人以上,上市公司,朝阳区,高级Java研发工程师,5-10年,本科,15k-25k,上市公司 弹性工作制 六险一金
北京世纪好未来教育科技有限公司,好未来,2000人以上,上市公司,海淀区,资深后台研发专家（北京）,5-10年,本科,35k-65k,"发展空间大,福利待遇优"
哆啦宝（北京）科技有限公司,哆啦宝,150-500人,B轮,朝阳区,测试经理,5-10年,本科,20k-35k,"BAT团队,健身俱乐部,弹性办公"
深圳市优学链科技有限公司,优学链科技,15-50人,天使轮,昌平区,区块链研发工程师,不限,本科,18k-35k,"区块链行业,技术驱动型,精英团队,空间大"
沪江教育科技（上海）股份有限公司,沪江,500-2000人,D轮及以上,海淀区,BJ-高级架构师 (MJ001276),5-10年,本科,30k-50k,"技术大牛,弹性工作,全面福利"
北京贷鱼科技有限公司,贷鱼科技,50-150人,不需要融资,朝阳区,大数据开发工程师,3-5年,本科,15k-30k,"五险一金,交通补助,通讯补助,节假日福利"
北京汇行科技有限公司,妙计旅行,150-500人,B轮,东城区,数据挖掘工程师,1-3年,本科,18k-30k,"包三餐,技术大牛多,成长空间大"
广州汇量信息科技有限公司,Mobvista,500-2000人,上市公司,朝阳区,100378-服务器端测试工程师,3-5年,本科,25k-35k,五险一金等
