house_url,houskeyword,rent,housetype,area,payment,district,tage,orientation,decoration,towertype,heating,rentway,looktime,tradingarea,metor	,housing_facilities
https://bj.5i5j.com/zufang/42122038.html,物理所南北中装两居室,8500,2室1厅,68,押2付3,中关村南三街物理所,中楼层/12层,南北,中关村南三街物理所,塔楼,出租方式：整租,看房时间：电话预约,商圈：中关村,地铁：距离地铁五道口966米,,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42121911.html,天宁寺西里  新上两居 随时看房,6300,2室1厅,60,押1付3,天宁寺西里,中楼层/6层,南北,天宁寺西里,板楼,集中供暖,整租,随时看房,天宁寺,距离地铁达官营803米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42121545.html,南北通透大两居 全明格局： 一层 下面有车库不会潮 精装修,8800,2室1厅,109,押2付3,上林溪,底层/9层,南北,上林溪,板楼,集中供暖,整租,电话预约,安宁庄,,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42121314.html,新出百子湾 沿海赛洛城 精装两居 拎包入住,8000,2室1厅,80,押1付3,沿海赛洛城六期,低楼层/24层,东北西,沿海赛洛城六期,板楼,集中供暖,整租,随时看房,百子湾,距离地铁百子湾943米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42121256.html,望京南 朝庭公寓 豪装两居看房方便 临商业街方恒购物中心,10000,2室2厅,112,押1付3,朝庭公寓,高楼层/27层,东南,朝庭公寓,板楼,自供暖,整租,随时看房,望京,距离地铁望京南476米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42120893.html,新出嘉铭桐城D区南北两居室 带电梯有车位看房方便,12000,2室2厅,115,押2付3,嘉铭桐城D区,中楼层/9层,南北,嘉铭桐城D区,板楼,自供暖,整租,随时看房,亚运村小营,距离地铁关庄452米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42120774.html,玉泉路阜石路玉阜嘉园豪华三居临近航天医院地铁6号线,8000,3室1厅,110,押2付3,玉阜嘉园,高楼层/12层,东北,玉阜嘉园,板塔结合,自供暖,整租,电话预约,玉泉路,,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42120573.html,杨庄路63号院出租精装一居室怜包入住交通购物方便,3300,1室1厅,53,押2付3,杨庄路63号院,高楼层/6层,南北,杨庄路63号院,板楼,集中供暖,整租,电话预约,通州北苑,距离地铁通州北苑537米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42120562.html,安贞，安华里三区，精装南北，两居室,7000,2室1厅,55,押2付3,安华里三区,高楼层/6层,南北,安华里三区,板楼,集中供暖,整租,随时看房,安贞,距离地铁和平西桥1030米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42119471.html,回龙观地铁龙博苑二区南向一居室,5000,1室1厅,59,押1付3,龙博苑二区,中楼层/6层,南,龙博苑二区,板楼,自供暖,整租,电话预约,回龙观,距离地铁回龙观581米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42119328.html,玉泉西路 地铁口 精装干净两居室 双卧朝南,5500,2室1厅,65,押2付3,玉泉西路甲3号院,底层/6层,南,玉泉西路甲3号院,板楼,集中供暖,整租,随时看房,玉泉路,距离地铁玉泉路830米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42119188.html,地质大学家属院 精装朝北单间 和业主合租,3200,2室1厅,10,押2付3,地质大学,底层/6层,北,地质大学,板楼,集中供暖,整租,电话预约,五道口,距离地铁五道口848米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42118815.html,紧邻蒲黄榆地铁 方庄 芳群园四区一居室,5000,1室1厅,48,押2付3,芳群园四区,中楼层/18层,南北,芳群园四区,塔楼,集中供暖,整租,电话预约,方庄,距离地铁刘家窑712米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42118499.html,新宫地铁四号线 南庭新苑一居室 家具家电全齐 临近地铁,4000,1室1厅,51.83,押2付3,南庭新苑北区,低楼层/15层,东,南庭新苑北区,板楼,集中供暖,整租,随时看房,新宫,距离地铁新宫741米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42118351.html,花园洋房 官园公寓精装四居出租,22000,4室2厅,151,押1付6,官园公寓,低楼层/4层,南北,官园公寓,板楼,集中供暖,整租,电话预约,官园,距离地铁平安里696米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42117859.html,望京soho旁宝星园拎包入住临望京东地铁,15000,2室2厅,126,押1付3,宝星园,高楼层/25层,南,宝星园,塔楼,自供暖,整租,随时看房,望京,距离地铁望京东612米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42117486.html,业主直租！右安门外亚林小区 精装修双朝南两居室 长期出租,5300,2室1厅,58,押1付3,亚林西居住区,中楼层/28层,南,亚林西居住区,塔楼,出租方式：整租,看房时间：电话预约,商圈：右安门外,地铁：距离地铁草桥1164米,,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42117297.html,三居室 中间楼层 拎包入住 随时看房,6100,3室1厅,110,押1付3,龙禧苑三区,中楼层/6层,南北,龙禧苑三区,板楼,自供暖,整租,随时看房,回龙观,距离地铁育知路827米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42116619.html,十号线首经贸 丰台站育芳园小区精装南向两居室,5400,2室1厅,65,押2付3,育芳园,中楼层/6层,南,育芳园,板楼,集中供暖,整租,电话预约,玉泉营,距离地铁首经贸666米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42088911.html,美术馆后街 精装两居 拎包入住,7300,2室1厅,58.29,押1付3,美术馆后街,顶层/5层,南北,美术馆后街,板楼,集中供暖,整租,电话预约,东四,距离地铁南锣鼓巷757米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42091998.html,芍药居北里 精装朝南两居 业主直租 经贸大学 有钥匙,7500,2室1厅,75,押1付3,芍药居北里一区,低楼层/7层,南,芍药居北里一区,板楼,集中供暖,整租,随时看房,芍药居,距离地铁芍药居1068米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42090737.html,惠新西街南口 小关北里 精装两居室 近地铁 业主直租,6500,2室1厅,70,押1付3,小关北里,高楼层/14层,南北,小关北里,塔楼,集中供暖,整租,电话预约,惠新西街,距离地铁惠新西街南口487米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42107853.html,东三环/朝阳公园14线秀水园精装修临佳隆财富凤凰,6800,2室1厅,60,押2付3,秀水园小区,中楼层/6层,南北,秀水园小区,板楼,集中供暖,整租,随时看房,团结湖,距离地铁金台路461米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42100678.html,惊爆价  雅丽世居 精装一居室，看房有钥匙，果园地铁站,3600,1室1厅,40,押1付3,雅丽世居,中楼层/18层,北,雅丽世居,板楼,集中供暖,整租,随时看房,果园,距离地铁果园384米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42108981.html,业主直租 紧邻地铁 干净舒适家电齐全 拎包入住,7500,2室1厅,100,押1付3,芍药居36号,底层/14层,南,芍药居36号,塔楼,集中供暖,整租,电话预约,芍药居,距离地铁芍药居582米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42098861.html,丰益桥 丰益花园东区 紧邻10号线泥洼 恒泰广场 拎包入住,6200,2室1厅,98,押2付3,丰益花园东区,中楼层/12层,南北,丰益花园东区,板楼,自供暖,整租,电话预约,丰益桥,距离地铁泥洼592米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42091701.html,房东诚心出租，芍药居北里，人大附，对外经贸附近,5400,1室1厅,60,押1付3,芍药居北里一区,底层/7层,南北,芍药居北里一区,板楼,集中供暖,整租,电话预约,芍药居,距离地铁芍药居1068米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42092541.html,北苑万达对面低楼层两居室，随时看房，诚心出租。,4200,2室1厅,68,押2付3,北苑55号院,底层/6层,南,北苑55号院,板楼,集中供暖,整租,随时看房,通州北苑,距离地铁通州北苑585米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42127577.html,西便门南向一居、采光好，暖气足！可长租,5500,1室1厅,43,押1付3,西便门西里,顶层/6层,南,西便门西里,板楼,集中供暖,整租,随时看房,木樨地,距离地铁南礼士路902米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42047139.html,西二旗上地软件园 13号线金域华府融泽嘉园 百度滴滴,5300,1室1厅,63,押1付3,融泽嘉园2号院,低楼层/31层,南,融泽嘉园2号院,塔楼,集中供暖,整租,随时看房,龙泽,距离地铁龙泽814米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42030646.html,慧谷阳光精装开间 干净整洁 拎包入住 紧邻地铁,7300,1室1厅,56,押2付3,慧谷阳光,高楼层/16层,北,慧谷阳光,板塔结合,集中供暖,整租,随时看房,望京,距离地铁望京东553米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42103371.html,方庄 芳星园三区 精装俩居室 看房随时,6200,2室1厅,65,押1付3,芳星园三区,高楼层/25层,东南,芳星园三区,板塔结合,集中供暖,整租,随时看房,方庄,距离地铁方庄676米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42094592.html,9号线七里庄 庄维花园 两居,6300,2室1厅,80,押2付3,庄维花园一期,高楼层/14层,南北,庄维花园一期,板楼,集中供暖,整租,电话预约,七里庄,距离地铁七里庄406米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42110091.html,清逸西园 大兴旧宫好房 精装修 门口就有公交站 旧宫地铁,4000,2室1厅,78,押2付3,清逸西园,高楼层/6层,南北,清逸西园,板楼,集中供暖,整租,随时看房,旧宫,,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42099046.html,望京站14/15线夏都家园精装两居室,12000,2室1厅,113.79,押2付3,夏都盈座,低楼层/22层,南,夏都盈座,板楼,集中供暖,整租,电话预约,望京,距离地铁望京308米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42097260.html,空房大一居，精装修，可当2居室用，长期出租,7000,2室1厅,88,押1付3,望京西园三区,中楼层/22层,南,望京西园三区,板楼,自供暖,整租,随时看房,望京,距离地铁望京521米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42096208.html,车道沟南里 一居室 家具家电齐全 北洼路,5300,1室1厅,47,押2付3,车道沟南里,中楼层/6层,东,车道沟南里,板楼,集中供暖,整租,电话预约,紫竹桥,距离地铁车道沟844米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42147769.html,华贸城精装开间出租 看房随时有钥匙,5800,1室0厅,55.45,押2付3,华贸城7号院,中楼层/30层,南,华贸城7号院,板楼,自供暖,整租,随时看房,北苑,距离地铁北苑684米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42146728.html,北苑媒体村，大开间出租，拎包入住，看房有钥匙，交通便利，,6000,1室1厅,51,押1付3,天畅园,高楼层/32层,南,天畅园,板楼,自供暖,整租,随时看房,北苑,距离地铁北苑路北529米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42144006.html,积水潭桥，北草厂，如意里精装修两居出租,9300,2室1厅,58.1,押2付3,如意里小区,底层/7层,南北,如意里小区,板楼,集中供暖,整租,随时看房,新街口,距离地铁新街口295米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42138582.html,育慧里二区，一室一厅一卫，5500元,5500,1室1厅,45,押2付3,育慧里二区,顶层/6层,南,育慧里二区,板楼,集中供暖,整租,电话预约,亚运村小营,距离地铁惠新西街北口914米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42136100.html,奥林匹克花园一期精装修三居,9800,3室1厅,140,押2付3,奥林匹克花园一期,低楼层/4层,南北,奥林匹克花园一期,板楼,自供暖,整租,随时看房,东坝,,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42133213.html,石佛营 华业玫瑰郡精装南向开间 看房随时,6500,1室0厅,50,押2付3,华业玫瑰郡,中楼层/14层,南,华业玫瑰郡,板楼,集中供暖,整租,随时看房,石佛营,距离地铁十里堡882米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42131482.html,六号线 青年路 大悦城 天鹅湾复式,8500,1室1厅,37.11,押1付3,天鹅湾北区,高楼层/15层,西,天鹅湾北区,板楼,集中供暖,整租,电话预约,朝青,距离地铁青年路526米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42129276.html,土桥。临河里，华业东方玫瑰精装一居,4800,1室1厅,58,押2付3,华业东方玫瑰A区,中楼层/28层,南北,华业东方玫瑰A区,板楼,出租方式：整租,看房时间：随时看房,商圈：临河里,地铁：距离地铁临河里827米,,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42129213.html,东直门雍和宫 北官厅一室出租 带电梯 朝南采光好,6500,1室1厅,48,押1付3,北官厅胡同,中楼层/20层,南,北官厅胡同,板楼,集中供暖,整租,随时看房,东直门,距离地铁雍和宫851米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42126350.html,世纪星城新上，精装大两居，业主直租，装修标准，有钥匙！,6000,2室1厅,110,押2付3,世纪星城,高楼层/9层,南北,世纪星城,板楼,集中供暖,整租,随时看房,通州北苑,距离地铁果园990米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42123804.html,东直门内大街民安小区两居出租随时看房拎包入住,9500,2室1厅,75,押1付3,民安小区东扬威街,低楼层/11层,南,民安小区东扬威街,板楼,集中供暖,整租,随时看房,东直门,距离地铁东直门338米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42121418.html,酒仙桥梵谷水郡精装开间一居室随时看房紧邻898电子城,5000,1室1厅,40.71,押1付12,梵谷水郡,高楼层/24层,西南,梵谷水郡,塔楼,集中供暖,整租,随时看房,酒仙桥,,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42068241.html,长城国际 精装修一居室  温馨干净 随时看房,3400,1室1厅,52,押2付3,长城国际,低楼层/20层,东,长城国际,塔楼,集中供暖,整租,随时看房,通州北苑,距离地铁果园986米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42063012.html,宝星园 日不落全南两居 看房有钥匙 临阿里巴巴 SOHO,10000,2室1厅,106,押2付3,宝星园,中楼层/25层,南,宝星园,塔楼,自供暖,整租,随时看房,望京,距离地铁望京东612米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42052216.html,朝阳公园 十里堡 八里庄 姚家园 石佛营西里低楼大一居,5000,1室1厅,50,押2付3,八里庄北里,高楼层/18层,南,八里庄北里,塔楼,集中供暖,整租,随时看房,石佛营,距离地铁十里堡604米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42051007.html,小区成熟，配套齐全、,4000,1室1厅,45,押2付3,管庄西里,高楼层/6层,南,管庄西里,板楼,集中供暖,整租,电话预约,管庄,距离地铁管庄1053米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42041283.html,双旗杆 黄寺大街 精装电梯大一居 业主直 租,6500,1室1厅,50,押2付3,双旗杆东里,中楼层/18层,南,双旗杆东里,塔楼,集中供暖,整租,随时看房,德胜门,距离地铁安华桥688米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42105041.html,新上+广安门内地铁+金融街+长椿街+精装正规两居室,7500,2室1厅,73.37,押2付3,牛街东里一区,中楼层/19层,西南,牛街东里一区,板楼,集中供暖,整租,随时看房,牛街,距离地铁广安门内694米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42104806.html,八家嘉苑精装一居 紧邻清华大学 居家合租不限,5000,1室1厅,55,押1付6,八家嘉苑,低楼层/31层,南,八家嘉苑,板楼,出租方式：整租,看房时间：电话预约,商圈：学院路,,,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42093524.html,惠新西街 小关东里精装两居室 近外经贸中日 南口地铁,6600,2室1厅,58.9,押1付3,小关东里10号院,中楼层/6层,南北,小关东里10号院,板楼,集中供暖,整租,电话预约,惠新西街,距离地铁惠新西街南口274米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42091709.html,惠新西街北口 5号线 业主婚房两居室 家电齐全,6400,2室1厅,65,押1付3,安苑东里三区,中楼层/7层,南北,安苑东里三区,板楼,集中供暖,整租,电话预约,惠新西街,距离地铁惠新西街北口362米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42091569.html,惠新苑 精装大两居 物美旁 惠新西街北口 五号线地铁,9800,2室2厅,120,押1付3,惠新苑,高楼层/15层,东南,惠新苑,塔楼,集中供暖,整租,电话预约,惠新西街,距离地铁惠新西街北口265米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42090985.html,炫彩嘉轩精装一居室 望京soho阿里巴巴,6000,1室0厅,40.19,押1付6,炫彩嘉轩,高楼层/21层,东,炫彩嘉轩,塔楼,集中供暖,整租,随时看房,望京,距离地铁望京东760米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42115004.html,玉泉营 三环新城 大一居室 户型好 下楼就是地铁,5300,1室1厅,65,押2付3,三环新城7号院,中楼层/31层,南,三环新城7号院,板楼,自供暖,整租,随时看房,玉泉营,距离地铁丰台站451米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42112658.html,角门西旭日嘉园精装一居室.业主人很好.想找爱惜房子的租户,4700,1室1厅,44.41,押1付3,旭日嘉园,高楼层/24层,北,旭日嘉园,塔楼,集中供暖,整租,随时看房,马家堡,距离地铁角门西211米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42108369.html,双榆树北里一层精装修两居。近中航广场、随时看,7200,2室1厅,65,押2付3,双榆树北里,底层/6层,南,双榆树北里,塔楼,集中供暖,整租,随时看房,双榆树,距离地铁人民大学545米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42107935.html,崇文门磁器口新裕家园精装南向两居室,13000,2室1厅,86.76,押2付3,新裕家园,高楼层/15层,南,新裕家园,板楼,集中供暖,整租,电话预约,崇文门,距离地铁磁器口323米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42106005.html,玉泉路一号线 航天医院玉海园三居电梯楼,7800,3室1厅,100,押2付3,玉海园二里,高楼层/11层,西北,玉海园二里,板塔结合,集中供暖,整租,随时看房,玉泉路,,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42105747.html,上地东里正规一居 已空置 随时入住 紧挨着上地地铁,5300,1室1厅,50,押2付3,上地东里六区,顶层/6层,南北,上地东里六区,板楼,集中供暖,整租,随时看房,上地,距离地铁上地499米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42105694.html,右安门外北京南站玉林东里小区精装两居包物业供暖维修随时看房,5000,2室1厅,60,押2付3,玉林东里三区,底层/6层,南北,玉林东里三区,板楼,集中供暖,整租,随时看房,右安门外,距离地铁北京南站1378米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42104779.html,花园巷两居出租，有钥匙随时看房,2800,2室1厅,75.44,押1付3,花园巷小区,高楼层/6层,南北,花园巷小区,板楼,出租方式：整租,看房时间：随时看房,商圈：良乡,,,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42102334.html,车站西街17号院精装修两居室 房间干净温馨 高层朝南向,5700,2室1厅,65,押1付3,车站西街17号院,高楼层/24层,东南,车站西街17号院,塔楼,集中供暖,整租,随时看房,广安门,,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42098776.html,紧邻地铁 交通方便 美廉美超市撇套设施齐全,8500,3室1厅,52.1,押2付3,安德路,中楼层/5层,南北,安德路,板楼,集中供暖,整租,随时看房,六铺炕,距离地铁鼓楼大街290米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42096551.html,酒仙桥一街坊 晶都国际 颐提港 将台站,6500,2室1厅,60,押2付3,酒仙桥一街坊,底层/6层,南北,酒仙桥一街坊,板楼,出租方式：整租,看房时间：电话预约,商圈：酒仙桥,地铁：距离地铁将台705米,,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42096491.html,玉泉营三环新城7号院 一居室拎包住 看房方便,3500,1室1厅,60,押1付3,三环新城7号院,底层/31层,南,三环新城7号院,板楼,自供暖,整租,随时看房,玉泉营,距离地铁丰台站451米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42091030.html,上地地铁 上地东里 上地西里精装两居,6500,2室1厅,60,押2付3,上地东里三区,中楼层/6层,南北,上地东里三区,板楼,集中供暖,整租,随时看房,上地,距离地铁上地407米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42129029.html,亦庄线地铁旁贵园东里一区精装两居室出租,5000,2室1厅,74,押1付3,贵园东里一区,高楼层/7层,南北,贵园东里一区,板楼,集中供暖,整租,随时看房,亦庄开发区,距离地铁亦庄桥614米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42123941.html,润枫水尚  两居  出租,12500,2室2厅,122.11,押2付3,润枫水尚西区,低楼层/18层,南北,润枫水尚西区,板楼,集中供暖,整租,电话预约,朝青,距离地铁青年路711米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42120594.html,定福庄大黄庄桥东北齿电梯2居 集中供暖业主直租,6500,2室1厅,98,押2付3,北齿宿舍,高楼层/21层,南,北齿宿舍,塔楼,自供暖,整租,电话预约,定福庄,距离地铁褡裢坡835米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42120536.html,爱上幸福的家 福润四季南向两居空房,4500,2室1厅,75,押2付3,福润四季A区,中楼层/21层,南,福润四季A区,板楼,自供暖,整租,随时看房,东坝,,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42120467.html,蓝岛大厦东大桥站 6号世贸天阶三里屯SOHO,8200,2室1厅,70,押2付3,工体东路,中楼层/5层,东西,工体东路,板楼,集中供暖,整租,电话预约,东大桥,距离地铁东大桥151米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
https://bj.5i5j.com/zufang/42063157.html,芍药居地铁站，精装一居室，随时看房，三元桥太阳宫,7500,1室1厅,62,押2付3,芍药居甲2号院,低楼层/15层,东,芍药居甲2号院,塔楼,集中供暖,整租,随时看房,芍药居,距离地铁芍药居426米,"['洗衣机', '冰箱', '电视', '空调', '热水器', '天然气', '暖气', '床', '网络', '电梯']"
