,city,salary,skill_type,company_name,company_size,company_type,company_description,company_location,job_required,edu_required,experience_required,company_welfare,other
0,北京,0.8-1万/月,Python实习-机器学习方向,寰宇优才教育科技（北京）有限公司,150-500人,民营公司,						寰宇优才教育科技（北京）有限公司					,新文化大街,						（能力不足，但有Python开发意向者，可放宽要求提供实习岗位）1.本科以上学历，有良好的数学基础和逻辑建模能力；2.深入理解诸如回归、分类、聚类等机器学习领域的基本概念；3.熟悉推荐引擎、自然语言处理、语音识别、图像识别、人脸识别、神经网络等人工智能领域的相关算法；4.熟练掌握Python语言；5.熟练使用Numpy、Scipy、Matplotlib、Pandas等数值计算库；6.熟练使用sklearn、nlp、opencv等机器学习工具包；7.具有一定的深度学习研发背景，熟悉至少一种深度学习框架，如：TensorFlow、Caffe、Theano、Keras、ConvNet、Torch等；8.在至少一个领域有深入的研究，如：深度神经网络、语义分析、模式识别、机器视觉、量化金融等；9.在强化学习领域有丰富的项目经验及算法实现能力者优先考虑；10.善于分析问题、解决问题，具备丰富的想象力、卓越的学习能力和创造性思维能力，具有良好的团队协作精神，怀有推动人工智能不断发展的理想和使命感。																		,######,无工作经验,五险一金补充医疗保险补充公积金员工旅游交通补贴出国机会年终奖金绩效奖金定期体检弹性工作,招6人
23,北京,0.8-1万/月,Python开发工程师(面向2018届毕业生),江森自控（中国）投资有限公司,5000-10000人,外资（欧美）,						关于江森自控江森自控是全球多元化技术和工业领域的领导者，致力于为150多个国家的广大客户提供服务。公司旗下117，000名员工通过创造性地营建智能楼宇、高效能源解决方案、集成基础设施和新一代交通系统，并使之相互精准配合，实践公司建设智能城市和社区的承诺。我们对可持续发展的关注，可追溯到1885年公司成立之初发明的全球首款室内电动恒温器。我们承诺帮助客户取得成功，通过战略性地专注于发展建筑和能源两大增长平台，为各方利益相关者创造更大的价值。更多信息，请访问公司网站：http://www.johnsoncontrols.cn/					,北京市东城区祈年大街兴隆国际大厦18号院2号楼,						职位描述1. 参与工厂能效大数据管理软件的需求分析、架构设计、代码开发、功能测试和现场部署等；2. 参与工业大数据平台的需求分析、架构设计、代码开发和运维等任职要求1、精通Python、C、C++、C#、Java、PHP等任意一种开发语言2、熟悉基于Linux系统的软件开发、运行环境3、熟悉软件工程理论和团队开发流程4、具有MySQL、SQL Server、Oracle 等数据库使用经验5、良好的沟通能力、团队合作意识和创新精神、较强的英语技术交流能力6、计算机科学、软件工程、自动化、电子信息等相关专业、大四在读或研三在读具有以下经验优先考虑7、熟悉git版本控制工具8、熟悉BACnet、Modbus、OPC 、EtherNet/IP等任意一种工业通信协议9、熟悉Kepware、Siemens Tia Portal、SIMATIC STEP 7、RSLogix、Cimplicity等任意一种工业软件10、熟悉数据库集群或实时数据库11、熟悉Hadoop、HBase、Kafka、Spark等大数据开发平台与工具																		,本科,无工作经验,######,招1人
24,北京,2-4万/月,python高级开发工程师,北京博学慎思教育科技有限公司,50-150人,创业公司,						北京博学慎思教育科技有限公司是一家用创新技术打造智能学习体验的互联网科技公司。公司已得到创新工场、晨兴资本和联想之星的逾3千万元投资，是清华大学X-Lab创业实验室重点培育项目，清华大学启迪创业孵化器重点孵化企业，曾获第一届决胜东方教育创业大赛第一名、联想之星最具投资价值奖、清科创投中国最具投资价值企业百强等荣誉。公司产品“学吧课堂”是一个面向K12学生的智能虚拟教师，它通过独特的个性化教学系统和人工智能技术，模拟教师一对一的教学过程，让同学们得到因材施教的个性化学习，学习效果倍增。目前公司有钱任性，正在高速增长，创始员工的身份在向你招手！只要你有很强的学习能力哦至于神马年终奖、五险一金、弹性工作、免费三餐与零食、团队建设、距地铁站步行十分钟的办公室等等我们应有尽有，还有期权池等着你，来吧我们和你一起缔造中国的教育未来！					,盈创动力园A座北厅6楼601B,						工作职责：1.参与项目需求讨论，技术方案设计评审，并对系统性能，稳定性以及扩展性做出正确的预估和相应选型；2.进行核心模块开发。任职资格：1. 计算机相关专业，大学本科学历以上；具备良好的计算机基础知识，熟悉常用的数据结构和算法；2. 至少5年以上Python相关开发经验，至少熟练掌握Django/Flask/Tanado等框架中的一种；3. 熟悉Linux开发环境和代码管理工具，熟练使用MySQL、Redis等数据库；4. 熟悉HTML5/CSS3，JavaScript，熟悉常用框架；5. 具备较强的需求分析能力，性格耐心细致、团队意识强，有很强的责任心。																		,本科,5-7年经验,五险一金餐饮补贴交通补贴弹性工作年终奖金带薪年假,招1人
25,北京,1-2万/月,Python开发工程师,易视腾科技股份有限公司,500-1000人,民营公司,						易视腾科技股份有限公司是中国领先的互联网电视技术服务商，是一家专注于互联网电视核心技术研发、智能终端开发及销售、互联网电视业务运营服务的高新技术企业，致力成为中国互联网电视领航者。公司成立于2008年，以北京和无锡为双总部展开运营，在全国20多个省份设有分支机构。易视腾拥有坚实的技术研发与创新能力，专注于互联网电视OTT 技术研发，在播控平台技术、互联网分发传输技术、OTT智能硬件技术、智能操作系统和应用技术、自然人机交互系统技术等方面处于业界领先阶段。易视腾于2010年为未来电视有限公司开发建设的“互联网电视集成播控平台”，率先通过国家广电总局测试验收。易视腾亦是国内率先推出合规三网融合智能OTT终端的企业。易视腾协同互联网电视牌照商、内容及应用提供商，与电信及广电运营商紧密合作，为全国家庭用户提供具有电信级QoS服务品质保障的互联网电视服务。公司参与建设各地运营商的互联网电视业务平台，提供端到端技术解决方案和定制化的OTT终端产品，深度参与OTT业务运营，协同开展各种增值业务，提供运行保障及技术支撑服务，使最终用户获得丰富多彩的互联网电视体验。易视腾已与江西移动、四川移动、江苏移动、浙江移动、贵州联通、广西联通等全国20多家省级电信运营商，针对“家庭宽带+互联网电视”业务进行深度合作。到目前，易视腾已经在全国范围内服务数百万互联网电视家庭用户，终端出货数百万台，千万级、可运营的互联网电视家庭用户群正在形成。多年来的业务实践，使易视腾拥有了丰富的互联网电视业务运营服务经验和完善的运营服务体系与能力，在平台部署、实际服务用户数、运营和服务质量效果等方面均处于业界领先地位。易视腾是江苏高新技术企业、无锡软件认证企业、ISO9001认证企业、中国网络视听协会理事单位。公司主页：http://www.ysten.com					,北京市朝阳区北辰东路8号院北辰时代大厦17层,						1、负责电视AI后台系统业务逻辑开发；2、了解业界领先自然语言处理的前沿技术，包括意图分析、语义理解、深度问答、知识图谱、对话状态管理等。任职要求：1、计算机相关专业本科及以上学历，3年以上python后台开发经验；2、熟悉tronado，Django等框架，掌握redis，mongodb等数据库；3、能够熟练应用常用的几种数据结构与算法；4、具有自然语言处理经验、VUE等前端开发经验优先；5、沟通交流能力强，对工作有热情，愿意付出额外的努力以追求更好的结果。																		,本科,3-4年经验,五险一金补充医疗保险通讯补贴定期体检绩效奖金年终奖金,招2人
26,北京,1.2-2.4万/月,Python开发工程师,北京紫光得瑞科技有限公司,50-150人,民营公司,						北京紫光得瑞科技有限公司（DERA）是一家快速成长的技术性初创企业，致力于大数据存储底层核心控制技术的研发；拥有十几年数据领域的专家级初创团队以及领先的核心技术及专利。在大数据时代的到来的背景下，DERA紧跟技术前沿，会迅速成长为全球掌握核心技术第一梯队的重要公司。据全球知名咨询公司麦肯锡的一份报告指出，保守预计，接下来几十年中，数据将始终保持每年50%的速度增长，渗透到每一个行业和业务职能领域，逐渐成为重要的生产因素。DERA独创的产品架构能够加速数据库、CDN、云计算、大数据等应用，提高企业的IT设备性能，让数据以比现在硬盘上几百倍甚至几千倍的速度被使用，让数据时代的到来从未如此接近。DERA期待着和有志向的新人和我们一起成长，一起走向成功。					,回龙观创客广场,						职位要求：l  计算机、电子、自动化、通信及相关专业，本科及以上学历，3年以上相关工作经验；l  熟练掌握Python语言，熟悉Linux环境下C编程，具有良好的编程规范；l  熟悉自动化框架之一：ansible/saltstack/chef/puppet等；l  了解html/css/javascript等前端技术；l  良好的英文读写能力；l  良好的学习和理解能力，能独立承担工作和解决问题；l  工作认真负责，有良好的团队合作精神和沟通能力，能承受一定的工作强度和压力；工作职责：l  负责开发和维护集群管理平台，包括但不限于自动化部署，资源管理调度，监控分析和报告生成等；l  协助和集成已有工具部件（资源管理，监控工具，测试工具等）至集群管理平台；l  协助/完成报告的分析和生成；																		,本科,3-4年经验,五险一金餐饮补贴定期体检弹性工作绩效奖金,招1人
27,北京,1.2-1.5万/月,Python开发工程师,乐荐信息科技（北京）有限公司,50-150人,民营公司,						乐荐信息科技（北京）有限公司，是一群来自于互联网、保险、医疗、电商等领域的资深创业者携手打造。核心团队成员均来自包括微软、搜狐、艺龙、软通动力等企业的创始人或高管，积累整合了多方资源，博观约取，厚积而发。我们站在同行业更高的起点上，深刻洞察企业与员工的需求，本着关爱员工，助力企业的宗旨，为企业提供从保险服务、就医保障、健康管理、财富管理到云电商等一系列更专业的综合弹性福利平台。公司的使命——创新员工弹性福利平台，促进员工健康快乐，助力企业基业长青！公司的愿景——做员工弹性福利服务的全球领导品牌！    每个加入乐荐的员工都能够获得一个充分施展才智的平台，我们的企业正处在高速良性发展阶段，我们希望每个员工都能够与企业携手共同成长，将我们的企业与员工的个人职业生涯推向共同的颠峰期。在这里，我们为你提供提施展才华的平台，广阔的发展空间。在这里，我们提供具有市场竞争力的薪资水平。在这里，你将享有国家规定的社会保险和住房公积金，享有法定节假日以及年假等。在这里，你将与一群优秀的志同道合的***伴们一起为未来和梦想而战！公司网址：www.lejian.com北京总部地址：北京市朝阳区和乔大厦A座308（地铁国贸站G口出）上海公司地址：浦东新区福山路458号同盛大厦601（浦电路地铁站1号出口）广州分公司：广州市天河区体育东路108号西座1702单元					,和乔大厦A座308,"						工作职责:(1) 与团队协同工作， 致力于Web应用及服务器端HTTP接口开发，构建高性能、高可用性的产品，服务以及支持系统；(2) 你将完成程序编制及单元测试，并确保开发过程遵循公司的相关开发规范；(3) 你将负责维护并升级完成的程序代码，因为需求会经常变更；(4) 与产品及测试团队或其他需要你支持的部门保持良好的沟通；(5) 我们可能需要你在压力下工作，以期保证产品服务的开发进度。背景知识及技能要求:(1) 熟悉Web应用程序体系结构(LAMP)；(2) 具备深厚的面向对象编程经验；(3) 精通基于Python Django的Web应用开发；(4) 具备良好的面向对象程序设计基础；(5) 熟悉HTTP协议、HTML规范，了解AJAX技术，深入了解HTML5的特性集；(6) 精通基于JQuery的JavaScript程序；(7) 熟悉MySQL / PostgreSQL数据库, 善用数据库建模工具进行数据库的设计；(8) 熟悉Linux服务器系统环境，掌握必要的Unix Shell的用法；(9) 熟悉Apache服务器的配置；(10) 良好的代码书写规范。<strong>我们找的就是你，致力于Web应用及服务器端HTTP接口开发，构建高性能、高可用性的产品，服务以及支持系统的你！加入乐荐，扶摇直上！</strong>																		",本科,2年经验,做五休二周末双休弹性工作带薪年假五险一金节日福利绩效奖金专业培训,招1人
28,北京,1.8-2.5万/月,Python 数据分析/人工智能讲师,北京网络职业学院,50-150人,民营公司,						学院简介信息化时代，互联网技术深刻影响着全球社会与经济的发展。互联网技术已经成为我国经济转型和产业升级的重要引擎。在新的经济形态下，各行各业都在努力融入互联网发展的大潮之中，迎接互联网技术带来的新机遇，社会对互联网人才的需求持续增长。北京网络职业学院是为我国大力实施网络强国战略、国家大数据战略、“互联网+”行动计划培养人才的一所全日制高等职业院校。校园环境学校位于北京市房山区。学校周边分布着世界文化遗产北京周口店猿人遗址、被誉为“北京城之源”的西周燕都遗址、具有1300年历史的佛教圣地云居寺等众多历史文化遗迹。校园占地面积300亩，建筑面积10万平方米，其中包括：教学楼两栋、实验实训楼一栋、学生公寓楼四栋、食堂一栋、室内体育馆一座。学校建筑现代大气、校园环境整洁优美，适宜学生生活和学习。基础设施学校具有适合互联网高素质技能型人才培养的保障条件。学校建有各类教学实验室：多媒体教室、阶梯教室、语音教室、影视演播室、画室、动漫实训室、计算机房和网络实验室等。学校建有大型图书阅览室、数字图书馆、多功能体育馆、网球场、篮球场、足球场、高尔夫球练习场等文体设施，满足学生的课外生活。食堂餐饮学校建有6200平方米的学生食堂，可容纳3000人同时就餐，能够提供品种多样的餐饮，满足不同地区、不同口味学生的饮食需求。住宿安保学生宿舍可容纳7500余人。学生宿舍配备空调、网络接口，拥有独立卫生间和淋浴间。宿舍楼安装有消防报警系统，设有超市、医务室、洗衣房、自动取款机等服务设施。校警队24小时执勤，监控系统实施全天候全方位动态监控。					,北京市房山区大窦路12号,"						岗位职责： 1.       负责基于Python数据分析课程体系设计和完善；2.       负责Python课程、Linux应用、网络爬虫、数据分析等课程的讲授；3.       负责Python数据分析部分的研究工作； 4.       带领学员参加实训并指导学员完成实操项目；5.       根据学生及市场需要，高质量完成授课任务；6.       结合技术发展的发展变化，实时改进教学方法，完善教学体系；7.       完成课程辅导工作，解答学员课程疑问，保证学员的学习质量；8.       参与教学项目案例研发工作，配合完成相关的教学资料的研发工作；9.       根据学校教学发展方向对课程体系进行研讨；10.   团队安排的其它相关工作。 职位要求：  1.         大专或以上学历，计算机相关专业，扎实的计算机基本功及数学基础，品行端正，无不良嗜好，不抽烟饮酒；2.         具有较强编程能力，熟练使用python；3.         熟练掌握大数据相关算法与数据结构，以及主流分布式处理框架，基于Hadoop的数据挖掘、大数据组件开发和封装；4.         2年（含）以上对于Hadoop、Hive、Impala, Hbase、Spark、Sqoop有实际的编码能力和海量数据的自动化分析处理项目经验；5.         熟悉数据分析建模理论、熟悉数据分析建模过程； 6.         熟悉NumPy和SdPy科学计算工具的使用； 7.         熟悉Pandas数据分析工具的使用； 8.         熟悉Matplotlib和Seaborn等数据可视化工具，或者Bokeh交互式数据可视化； 9.         熟悉NLTK、Jieba等文本数据分析工具，以及对数据进行情感分析和分类； 10.     熟悉图像数据处理及分析，以及常用的图像特征描述；11.     熟悉Python机器学习框架，熟悉常见机器学习算法(如逻辑回归、SVM、神经网络、决策树、贝叶斯等)； 12.     熟悉至少一种深度学习训练工具(Caffe/Theano/Keras/ConvNet/TensorFlow/Torch等)。																		",大专,5-7年经验,五险一金免费班车,招1人
29,北京,30-55万/年,高级Linux工程师（c/c++ 、php、python）,北京安德信业信息咨询有限责任公司,50-150人,民营公司,						安德咨询是中国专业的猎头公司之一，拥有强大的本地网络和精深的市场知识，能够迅速地为客户挖掘最适合的本土资源，为客户提供增值服务。至今已为国内许多快速发展的民营企业、外资企业、集团化企业和行业提供了所需的高级管理与技术人才，并成为长期合作伙伴。与大量的行业候选人、资深经理人建立了长期的联系 ，并对他们进行长期跟踪和提供咨询服务。总部位于北京，目前在重庆有分部。					,朝阳区,						职责描述：1.负责后台系统的设计与实现，包括：推荐、消息、存储等；2.保证后台系统7*24运营和高效应急反馈；3.配合产品和市场部门，做好产品的运营支持。任职要求：1.熟悉linux c/c++ 、php、python的一种或多种；2.熟悉网络编程，深入理解HTTP、TCP/IP等网络协议；3.深入理解数据库或NOSQL系统，有实际数据库调优或NOSQL使用经验；4.有良好的数据结构和算法基础。加分：1.工作5年依然热爱编码；2.熟悉mongo、redis、Nginx等开源项目；3.有过存储或IM系统经验；4.喜欢控制，有代码洁癖；5.有过搜索系统经验。																		,本科,5-7年经验,######,招2人
30,北京,1-1.6万/月,Python 后台开发工程师,北京推题科技有限公司,少于50人,民营公司,						全球领先的智能文档技术、国家863计划重大专项成果国家六部委重点支持的科研项目、中国工程院九大院士联名推荐国家新一代人工智能教育技术、教育部信息化2.0计划核心技术与国家863计划重大人工智能教育项目团队一起开创未来教育事业北京推题科技有限公司是一家基于智能文档技术（scienceword）的全球领先教育人工智能和大数据分析公司。公司由中国著名科学家廖兆存领衔，拥有国家863计划重大软件专项的核心技术，获得国务院、科技部、教育部等六部委部委重大支持。其获得邬贺铨、陈左宁、李国杰、金怡濂、胡启恒、吴佑寿、胡光镇、李伯虎、张钟华等九院士联名推荐，由教育部办公厅以文件的方式向全国推荐使用。推题科技以智能文档（ScienceWord）技术为核心，依靠在线作业（Skill）、智能教案（Class）、智能批改（Marking）及AI+大数据分析平台，成为全球唯一一家能实现在文档及互联网中进行理科公式、符号、图形、实验仪器等进行自由编辑处理，知识动态呈现，数据自动挖掘的在线作业及考试的科技公司。推题科技邀请全国中高考命题研究专家及省级重点中学一线教师组成选题委员会，并吸收北京大学、清华大学、中国科技大学、中国科学院大学等全国一流名校学子加入。推题科技将传统的作业考试实现在线作业及测评，并采用优选算法和中高考命题测评技术实现科学高效的作业及测试，对学生的作业及考试形成动态过成化的数据分析报告，并根据学生的知识掌握情况及能力情况进行个性化推荐和提高。我们需要的人才：算法牛人、大数据分析高手、高考领域的专家、高考各学科名师、高中各学科编辑、暑期***或实习 【北京市重点高校在校学生或者校外教学老师】我们真诚地邀请技术大牛、学科名师、营销精英、传播大V等互联网教育人才加入推题科技这项人类伟大的事业！如果你对教育人工智能感兴趣，你将有机会跟全球领先的智能文档技术科学家学习！如果你想从事未来教育、互联网教育、在线作业、在线考试、智能教学等领域工作，这里将是你职业的***起点！希望您来！和一批优秀的人，干一件伟大的事!全球领先的智能文档：可视化智能教案：在线作业：智能批改。我们的目标：建立基于大数据分析的个性化高考训练方案，为每个学生找到最适合的高考备战路线。我们的优势：1.全球领先的文档技术：文档技术自主独立研发，可深入挖掘文档信息，实现大数据分析；极大降低文档编写及演示难度，真正能让学生理解每一个复杂的过程。2.完善的教学系统：出题、练习、测验、整理、分析一体化，更贴近于教学。3.个性化的推荐方案：改变以往千人一卷的刷题策略，针对每个人的学习反馈情况，进行知识、能力全方位剖析，推送最适合他的解决方案。让每一题发挥出它的价值。					,远大路上河村三区2号楼3单元201,						<span>1.<span> Web <span>后端业务逻辑层、数据层的实现；2.负责Web 后端功能实现并进行测试及部署。<span> <span>岗位要求：1.统招全日制本科及以上学历，计算机及相关专业毕业，扎实的计算机基础知识；2.2年以上 Web 开发经验，精通 Python 程序设计，熟悉 Flask、Django或 Tornado 等框架；3.熟悉Linux操作环境，熟练使用Mysql、Nginx、MongoDB、Redis；4.良好的程序分析设计能力，文档管理能力及编程习惯；																		,本科,2年经验,######,招2人
31,北京,1.5-2.5万/月,Python后端开发工程师,北京多来点信息技术有限公司,1000-5000人,民营公司,						北京多来点信息技术有限公司，成立于2009年10月；注册资本1.07亿；总部位于北京，全国核心城市建立12个分公司，合作伙伴300余家；员工1600余人，研发500余人，研发技术骨干来源于 百度、阿里、360、小米、滴滴、美团；服务商户150000余家，用户12000000人，服务范围遍及中国大陆的300多个城市和中国香港、新加坡、伦敦等地区；企业标签： 餐饮垂直领域互联网公司、SaaS-ERP软件服务平台、行业内最具势力、发展最快、研发投入最高的企业；中国最具影响力的餐饮行业互联网服务商。					,西城区西直门西环广场T1-22,						1. 参与基于openstack的云平台相关后端功能开发和维护及不断优化。任职要求：1. 计算机相关专业，本科及以上学历，一年以上工作经验；2. 熟练掌握Python编程语言，熟悉Flask等主流Web框架；3. 熟悉MySQL、Redis等数据库相关技术；4. 熟悉openstack，了解openstack基本架构和功能；5. 熟悉分布式、微服务、高性能Web服务的开发，有一定的系统架构设计能力者优先；6. 有云平台后端开发经验者优先。行业标杆，高速成长， 团队活跃，平台广阔，交通便利！前景，专注于本地生活的广泛领域——餐饮O2O；晋升，广阔的职业发展空间，越努力你就越幸运；氛围，那是年轻人的世界，公司营造各种交流机会；环境，舒适高大上的办公环境，西直门地标建筑，没有雾霾还可看见西山落日。哗啦啦（www.hualala.com）期待你的加入！																		,本科,1年经验,五险一金年终奖金带薪年假节日福利周末双休技术大牛地铁周边,招5人
32,北京,1.5-2万/月,Python高级开发工程师,北京泛鹏天地科技股份有限公司,500-1000人,民营公司,						北京泛鹏天地科技有限公司——中国银行业客户***风险与盈利管理服务合作伙伴北京泛鹏天地是一家为中国银行业提供管理理念和管理工具的专业公司。在中国银行业管理服务市场上，泛鹏天地已建立起卓越的领导地位，并在盈利管理与风险管理两大领域齐头并进的方针下，展现出强劲的增长势头。公司汇集了国内外银行管理的一批精英，组成了兼具国际性与本土性的专业团队，先后为建设银行、招商银行、中国进出口银行、中信银行、兴业银行、南京银行等数十家银行提供盈利管理与风险管理的咨询顾问、系统实施以及教育培训服务，成为业界备受肯定的专业公司。公司以“协助客户透视现状，适应市场环境变化，提供最具针对性的解决方案”为宗旨。对银行盈利管理与风险管理的相关业务主题进行了深入的研究，将国际先进银行的经验与中国实践相结合，针对客户自身的管理需求，给出量体裁衣的解决方案。公司创造性地总结出市场化收益率曲线、活期存款沉淀率模型、提前还款模型、新业务量预测模型、按照费用发生逻辑进行成本分摊、根据客户对银行的整体贡献进行客户关系定价、内部评级的小样本抽样技术等独特的解决方案，为提升国内银行盈利管理与风险管理的水平做出了一定的贡献。公司与oracle、sungard、algo等多家国际一流的银行盈利管理软件厂商建立了良好的合作关系，可以为中国商业银行提供咨询、产品选型与实施、业务培训与推广应用在内的全程一站式服务。我们的使命和目标：致力于为中国银行业提供管理理念和管理工具我们价值观：为客户创造价值， 为员工创造价值，为投资者创造价值我们愿景：成为中国商业银行长期的、值得信赖的专业服务合作伙伴					,北京市朝阳区永安东里甲3号-1德润大厦B座2306,"						技能要求：Python，MySQL岗位职责：1、参与金融云分布式系统的开发，根据业务需求，完成从设计到开发的工作；2、使用Python实现数据抓取、入库、管理等工作；3、数据分析，数据建模。任职要求：1.熟悉大数据相关技术，关键字如数据处理、数据分析挖掘、流计算、网络爬虫、数据分析相关算法（神经网络、深度学习，决策树）等，有Kaggle等经历更好；2、热衷编程，精通或熟悉python语言及其类库，熟练搭建python开源开发框架，带过团队，关键字如精通，熟练Django，numpy, scrapy等；3、熟悉MySQL,redis，MongoDB等数据库；4、了解前端HTML，javascript，reactjs技术；5、有使用hadoop，hive，impala，ElasticSearch等数据处理经验更好；6、善于学习新技术、新语言，具有良好的分析和解决问题的能力。																		",本科,5-7年经验,五险一金员工旅游交通补贴餐饮补贴通讯补贴专业培训绩效奖金年终奖金定期体检,招1人
33,北京,1-2万/月,Python开发工程师,北京中油瑞飞信息技术有限责任公司,1000-5000人,国企,						北京中油瑞飞信息技术有限责任公司（简称中油瑞飞）成立于2006年，是中国石油集团东方地球物理公司的全资子公司，在原东方地球物理勘探有限责任公司信息中心（1994年成立）和原北京瑞飞信息技术有限责任公司（2001年成立）的基础上组建而成。经过近年来的快速发展，截至目前，中油瑞飞形成了ERP咨询、软件服务、数字油田、系统集成、财务金融、海外业务、物探IT服务、信息安全、工业自动化、数据中心和工程技术十一大业务板块，在天津、辽宁盘锦、新疆库尔勒、四川成都、陕西西安、海南海口、河北石家庄设有分公司，并成立瑞飞哈萨克斯坦子公司和瑞飞迪拜子公司。中油瑞飞拥有近3000名的专业化人才队伍，主要面向政府、能源、金融与公共事业等行业，为客户提供IT咨询、实施、运维一体化的解决方案和一站式的IT服务。作为北京市首批100家高新技术企业、双软认定企业，中油瑞飞率先通过了ISO 9000、ISO 20000、CMMI三级等管理体系认证，获得了国家系统集成一级资质、信息安全服务一级资质等专业资质。作为中国石油集团信息化建设的主要承担单位，中油瑞飞广泛参与了中国石油集团公司“十一五”、“十二五”的信息化建设，形成了明显的专业优势，成为“数字石油”的领军力量，成为集团公司的信息技术专家中心、信息技术支持中心、海外信息技术中心、财务金融服务中心和数据中心，先后荣获中国石油集团 “十一五”信息化工作先进单位、信息化建设优秀团队和石油石化行业“两化融合”优秀IT服务奖。企业文化真情合作、激情创新公司网址：www.richfit.com					,北京市东城区青龙胡同1号歌华大厦15层或者东直门,						岗位职责：<ol><li>参与数据分析平台项目建设；</li><li>利用Python框架实现用户特定需求的定制化开发；</li><li>负责定制化功能的设计和实现，完成需求分析、架构设计、开发实现；</li><li>负责定制化功能的测试及最终成果交付。</li><li>span&gt;</li></ol>岗位要求：<ol><li>计算机相关专业本科及以上学历，具有3年以上Python开发工作经验；</li><li>精通Python，熟悉Django，Tornado，Flask，了解Caffe、TensorFlow、openCV等深度框架，能独立搭建高可用生产环境，有实际应用项目经验；  </li><li>有数据工程领域开发经验，具备数据库设计能力；</li><li>熟悉Linux操作系统，熟练使用常用Shell命令； </li><li>了解HTML5，Javascript，熟悉Mysql数据库，熟练使用SQL；</li><li>具备优秀的编程能力，在常用功能的实现方面有自己独到的设计； </li><li>具备强烈的进取心、求知欲及团队合作精神，具备良好的代码编程习惯及较强的文档编写能力；</li><li>具有大数据分析处理、AI产品落地经验者优先；</li></ol>                                                            9、   工作地点：北京。																		,本科,3-4年经验,五险一金补充医疗保险通讯补贴定期体检专业培训免费班车员工旅游餐饮补贴绩效奖金,招1人
